issueId,body
311470925,kind feature/sig api-machinery/sig architecture/sig authim currently setting up a docker-image registry for multiple clusters with multiple namespaces in order to make this work for every namespace in every cluster i have to create a secret for each single namespace.i have no idea about the implications but from a users perspective it would be handy to have something like global secrets available that work across namespaces.im sorry if this was already asked i couldnt find anything related
304085891,this form is for bug reports and feature requests only if youre looking for help check stack overflow and the troubleshooting guide request :/kind feature what happened :kubernetes uses golang/glog extensively for logging while this is reasonable enough for the kubernetes binaries sizeable parts of the codebase are re-used as client libraries eg ks.io/client-go this presents several problems for users of the libraries glog registers a bunch of flags in an init function and offers no programmatic way to configure its behaviour it can be surprising to users of the ks libraries that they have to call flag.parse and this is easy to get wrong eg coredns/coredns glogs default behaviour is to log to a file on disk a user of a library wouldnt typically expect it to write files without explicitly configuring it to do so worse if glog cannot create a file it calls os.exit this can be very harmful and since its common to run containerised binaries with a read-only root filesystem can be easy to trigger glog doesnt perform any management of the files it writes so without something like logrotate running especially problematic in a container the log files just accumulate.i think we need to find a way to fix this the use of glog makes working with the ks client libraries very difficult a recent twitter discussion on this topic shows this is a widely-held concern
303911453,this form is for bug reports and feature requests only if youre looking for help check stack overflow and the troubleshooting guide this a bug report or feature request? :bug what happened :kubelet is periodically going into an error state and causing errors with our storage layer ceph shared filesystem upon cleaning out the orphaned pod directory things eventually right themselves workaround rmdir var/lib/kubelet/pods/*/volumes/*rook/* what you expected to happen :kubelet should intelligently deal with orphaned pods cleaning a stale directory manually should not be required. how to reproduce it as minimally and precisely as possible) :using rook this isnt a rook problem as far as i can tell but this is how were reproducing):kubectl create f rook-operator.yamlkubectl create f rook-cluster.yamlkubectl create f rook-filesystem.yamlmount/write to the shared filesystem and monitor var/log/messages for the following: kubelet e kubelet_volumes.go orphaned pod fa-b-e-aa-ecdaaa found but volume paths are still present on disk there were a total of errors similar to this turn up verbosity to see them. anything else we need to know? :this looks identical to the following but for a different plugin. environment kubernetes version use kubectl version ): client version version.info{major minor gitversion:v gitcommit:dfceeadbedbb gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd}server version version.info{major minor gitversion:v gitcommit:dfceeadbedbb gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd cloud provider or hardware configuration:bare-metal private cloud os e.g from etc/os-release):red hat enterprise linux server release maipo kernel e.g uname a ):linux el.elrepo.x smp sat feb est x x x gnu/linux install tools:kubeadm
302458351,cvss:./av:n/ac:l/pr:l/ui:n/s:u/c:h/i:h/a:h vulnerability allows containers using subpath volume mounts with any volume type including non-privileged pods subject to file permissions to access files/directories outside of the volume including the hosts filesystem.thanks to maxim ivanov for reporting this problem. vulnerable versions kubernetes x-..x kubernetes kubernetes kubernetes vulnerable configurations clusters that allow untrusted users to control pod spec content and prevent host filesystem access via hostpath volumes or other volume types using podsecuritypolicy or custom admission plugins clusters that make use of subpath volume mounts with untrusted containers or containers that can be compromised vulnerability impact: a specially crafted pod spec combined with malicious container behavior can allow read/write access to arbitrary files outside volumes specified in the pod including the hosts filesystem this can be accomplished with any volume type including emptydir and can be accomplished with a non-privileged pod subject to file permissions). mitigations prior to upgrading: prevent untrusted users from creating pods and pod-creating objects like deployments replicasets etc or disable all volume types with podsecuritypolicy note that this prevents use of service account tokens in pods and requires use of automountserviceaccounttoken false versions fixed in v by fixed in v by fixed in v by fixed in master by included in v..-beta will be in v..) action required: in addition to upgrading podsecuritypolicy objects designed to limit container permissions must completely disable hostpath volumes as the allowedhostpaths feature does not restrict symlink creation and traversal future enhancements tracked in issue are required to limit hostpath use to read only volumes or exact path matches before a podsecuritypolicy can effectively restrict hostpath usage to a given subpath. known issues status and availability of fixes for regressions in subpath volume mount handling are tracked in
298766557,is this a bug report or feature request? :/kind feature what happened :every container gets environmentvariables per service exposing a lot of information and there is no way to turn it off. what you expected to happen :this docker deprecated link feature compatibility option to be an opt-in or at least opt-out option. how to reproduce it as minimally and precisely as possible) :create a new container in a cluster where there are existing services check the env you should see something like env grep kuberneteskubernetes_service_port=kubernetes_port=tcp://...:kubernetes_port__tcp_addr=...kubernetes_port__tcp_port=kubernetes_port__tcp_proto=tcpkubernetes_port__tcp=tcp://...:kubernetes_service_port_https=kubernetes_service_host one ingress-controller env grep ingress_nginx_ext wc l anything else we need to know? :the code doing this is and some docs at things like this should be exposed using eg the downwards api instead kubernetes version use kubectl version ): client version version.info{major minor gitversion:v gitcommit:dfceeadbedbb gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:darwin/amd}server version version.info{major minor gitversion:v..+coreos gitcommit:bbeebebcebbaaae gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd cloud provider or hardware configuration on-prem os e.g from etc/os-release ubuntu kernel e.g uname a install tools helm others
297085184,this form is for bug reports and feature requests only if youre looking for help check stack overflow and the troubleshooting guide this a bug report or feature request uncomment only one leave it on its own line kind bug kind feature what happened :cant delete a statefulsets and i get an errorerror error when stopping workers.yml no kind getoptions is registered for version apps/v sh kubectl auth can-i get statefulsetsyes kubectl auth can-i create statefulsetsyes kubectl auth can-i delete statefulsetsyes what you expected to happen :statefulsets will be delete how to reproduce it as minimally and precisely as possible) :create a statefulsets and try to delete it shapiversion apps/vkind statefulsetmetadata name workerspec servicename experience replicas selector matchlabels app experience template metadata labels app experience spec containers name ssh image anything else we need to know? :it works with a cluster-admin role environment kubernetes version use kubectl version ):client version version.info{major minor gitversion:v gitcommit:bcefacdccddfcefdec gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:darwin/amd}server version version.info{major minor gitversion:v..+coreos gitcommit:bbeebebcebbaaae gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd cloud provider or hardware configuration:bare metal os e.g from etc/os-release):name=ubuntuversion lts xenial xerus)id=ubuntuid_like=debianpretty_name=ubuntu ltsversion_id=.home_url kernel e.g uname a ):linux generic ubuntu smp tue jan utc x x x gnu/linux install tools:gpus daemonsets others
292084257,the idea here is that folks should not have to use full privileged containers to be able to tweak small things like maximum file descriptors nofile or maximum number of bytes of memory that may be locked into ram memlock today they write extra scripts that get baked into their containers see example which is extra hassle and unnecessary as docker already supports specifying ulimits see so let use use the requests/limits mechanism to let the end users specify what they need in their container definitions right now since docker supports passing these directly let us experiment this capability on just docker fixes release-notealpha feature to support specifying resource limits works only on docker runtime
290630201,people want the ability to specify specific pods within a different namespace in networkpolicies.i propose we change the documentation/definition of networkpolicypeer so that instead of saying exactly one of its fields must be specified we say that there are valid kinds of networkpolicypeer if only podselector is set then the peer selects the indicated pods in the same namespace as the networkpolicy if only namespaceselector is set then the peer selects all pods in the indicated namespaces new if both podselector and namespaceselector are set then the peer selects the indicated pods in the indicated namespaces and in particular if podselector is set and namespaceselector is then the peer selects the indicated pods in all namespaces if only ipblock is set then the peer selects the indicated ip addresses.as before it would be invalid to have a networkpolicypeer in which all fields were unset or in which both ipblock and any other field were set.this shouldnt create any compatibility issues no old policies would be interpreted differently under the new rules because the new rules only describe the interpretation of policies that would be invalid under the old rules and likewise policies using the new features would not be interpreted incorrectly by old plugins theyd just be rejected as invalid./sig network/kind feature
288173884,"hi all,i use systemd to start kubelet,but log show these error: jan centos kubelet e container_manager_linux.go containermanager fail to get rootfs information unable to find data for container but i still can create the pod successfully.anyone can help?the version is sig apps"
286293887,is this a bug report or feature request? :/kind bug what happened :one of endpoint objects was missing for a service that had matching pod running the endpoint returned after hm. what you expected to happen :for the endpoint to stay with us and be there how to reproduce it as minimally and precisely as possible) :i have no idea i even dont know why it was fixed. anything else we need to know? :let me show some details.were running a service that uses providers to watch for endpoints changes there for one service i got the following event: time=--t::z level=info msg=endpoints delete event mongo-- the deployment was running just pod so this had to be the last one.i ran the following check to see whats going on kubectl n placeable-qa get svc/mongo o yamlapiversion vkind service name mongo namespace placeable-qa...spec clusterip ports port protocol tcp targetport selector app mongo sessionaffinity none type clusteripstatus loadbalancer so the service is defined and has selector app=mongo now deploy kubectl n placeable-qa get deploy/mongo o yamlapiversion extensions/vbetakind deploymentmetadata name mongo namespace placeable-qa resourceversion spec progressdeadlineseconds replicas revisionhistorylimit selector matchlabels app mongo--...status availablereplicas conditions lasttransitiontime t::z lastupdatetime t::z message deployment has minimum availability reason minimumreplicasavailable status true type available lasttransitiontime t::z lastupdatetime t::z message replicaset mongo---ff has successfully progressed reason newreplicasetavailable status true type progressing observedgeneration readyreplicas replicas updatedreplicas and pods kubectl n placeable-qa get po l app=mongo name ready status restarts agemongo---ff-snph running h yet for endpoints kubectl n placeable-qa get ep mongo--error from server notfound endpoints mongo not found surprisingly the endpoint came back after hm this is the log from our service: time=--t::z level=info msg=endpoints delete event mongo-- ... time=--t::z level=info msg=new endpoints created event mongo-- environment kubernetes version use kubectl version kubectl versionclient version version.info{major minor gitversion:v gitcommit:ccecadeacedaabf gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd}server version version.info{major minor gitversion:v..+coreos gitcommit:befedabfbdaaafaac gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd cloud provider or hardware configuration:aws x.xlarge os e.g from etc/os-release): name=ubuntuversion lts xenial xerus)id=ubuntuid_like=debianpretty_name=ubuntu ltsversion_id=.home_url kernel e.g uname a ):linux central-ansible generic ubuntu smp mon dec utc x x x gnu/linux install tools kubespray custom
283138924,kind bugin a kops created cluster running kubernetes nodes sometimes start but fail to connect to the masters i have tracked the issue down to this difference:failed:i aws.go building aws cloudprovideri aws.go zone not specified in configuration file querying aws metadata servicee tags.go tag kubernetescluster nor kubernetes.io/cluster not found kubernetes may behave unexpectedly.w tags.go aws cloud no clusterid filtering applied for shared resources do not run multiple clusters in this az.i server.go successfully initialized cloud provider aws from the config file successful:i aws.go building aws cloudprovideri aws.go zone not specified in configuration file querying aws metadata servicei tags.go aws cloud filtering on clusterid kube.test.inti server.go successfully initialized cloud provider aws from the config file so in the failing case the aws metadata either doesnt respond or the response is missing critical information im not sure how to find out which this query isnt retried during kubelets general retry connecting to the api loop so the kubelet will keep running but it will never retrieve the information it needs to install and configure calico and join the network
282869012,is this a bug report or feature request? :/kind feature what happened :i tried to reference a tls certificate key with the secretname variable of an ingress resource. what you expected to happen :one can use and this is quite common a single ingress controller for ingress of multiple namespaces.unfortunately the ingress resource may only reference a tls certificate which resides in the own namespace in the secretname variable especially when using wildcard certificates or just a common hostname for multiple services in different namespaces this means the certificate secret needs to be duplicated in all namespaces which use it.apart from untidy duplication of things this gives depending on your rbac policies the namespace admin access to the private key.enabling the ingress controller to reference a certificate which is located in another namespace i.e one only containing certificates would allow for easier management of this shared piece of data and even protect it more. how to reproduce it as minimally and precisely as possible spec tls hosts myhost.example.com secretname anothernamespace/wildcard-for-example-com-tls rules host myhost.example.com http paths path backend servicename myservice serviceport referencing a secret inside i.e anothernamespace simply does not work... anything else we need to know? :i opened this issue as towards the ingress-nginx project before. environment kubernetes version use kubectl version cloud provider or hardware configuration aws os e.g from etc/os-release coreos container linux
282741848,this form is for bug reports and feature requests only if youre looking for help check stack overflow and the troubleshooting guide this a bug report or feature request feature request/kind feature what happened :as part of a development workflow i intentionally killed a container in a pod with restartpolicy always the plan was to do this repeatedly as a quick way to restart the container and clear old state and in minikube to load image changes).the container went into a crash-loop backoff making this anything but a quick option. what you expected to happen i expected there so be some configuration allowing me to disable or at least tune the timing of the crashloopbackoff. how to reproduce it as minimally and precisely as possible) :create a pod with restartpolicy always and intentionally exit a container repeatedly. anything else we need to know? :i see that the backoff timing parameters are hard-coded constants here might reasonably expect these to be configurable at least at the kubelet level say by a setting like these that would be sufficient for my use-case local development with fast restarts and presumably useful as an advanced configuration setting for production workloads.a more aggressive change would allow tuning per-pod.there are other options for my target workflow put the pod in a deployment or similar kubectl delete the pod let kubernetes schedule another work with the new pod however this is much slower than a container restart without backoff and ironically causes more kubelet load than the backoff avoids it also relies on using kubectl/the kubernetes api to do the restart as opposed to just exiting the container run the server process as a secondary process in the container rather than the primary process this means the server can be started/stopped without container backoff but is trickier to implement and doesnt offer the same isolation guarantees as exiting the container and starting fresh it also means i probably cant use the same image i deploy to production because i probably dont want this extra restart-support stuff floating around in the production image). environment kubernetes version use kubectl version v cloud provider or hardware configuration minikube with virtualbox driver on osx
281112616,kind bug what happened :scenario you run an etcd cluster with etcd-operator you drain a node with etcd-operator on it.you get a message like kubectl drain nodepods not managed by replicationcontroller replicaset job daemonset or statefulset use force to override example-etcd-cluster- this error message is not useful given that operators are popular and recommended. what you expected to happen :no error message. how to reproduce it as minimally and precisely as possible prereq have a cluster install coreos operator as follows:mkdir coreoscd coreosgit clone etcd-operator/example/rbac/create_role.shkubectl create f example/deployment.yamlkubectl get customresourcedefinitions make an etcd clusterkubectl create f example/example-etcd-cluster.yamlkubectl get pods l etcd_cluster l etcd_cluster=example-etcd-clusterkubectl get etcdcluster example-etcd-cluster o json jq status.members wait until some guys are readywatch kubectl get etcdcluster example-etcd-cluster o json jq status.members find a node that has an etcd pod on it call it node in example node=gke-cluster--default-pool-abf-mtt kubectl drain nodenode gke-cluster--default-pool-abf-mtt already cordonederror pods with local storage use delete-local-data to override example-etcd-cluster pods not managed by replicationcontroller replicaset job daemonset or statefulset use force to override example-etcd-cluster fun kube-proxy-gke-cluster--default-pool-abf-mtt daemonset-managed pods use ignore-daemonsets to ignore fluentd-gcp-v..-bcjm the offending message is pods not managed by replicationcontroller replicaset job daemonset or statefulset use force to override) . anything else we need to know? : environment kubernetes version use kubectl version client version version.info{major minor gitversion:v gitcommit:dadaefecedaad gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:darwin/amd}server version version.info{major minor gitversion:v..-gke gitcommit:adbbabebcaefbeb gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd cloud provider or hardware configuration gke os e.g from etc/os-release kernel e.g uname a install tools others
279926443,"is this a bug report or feature request? :/kind bug what happened :dns lookup is sometimes taking seconds. what you expected to happen :no delays in dns. how to reproduce it as minimally and precisely as possible create a cluster in aws using kops with cni networking: kops create cluster node-count zones eu-west-a,eu-west-b,eu-west-c master-zones eu-west-a,eu-west-b,eu-west-c dns-zone kube.example.com node-size t.medium master-size t.medium topology private networking cni cloud-labels env=staging name cni plugin: kubectl apply f version base tr d n run this script in any pod with that has curl: var=while true do res curl o dev/null s w time_namelookup}\\n var=$((var if res then now=$(date t echo var slow res now break fidone anything else we need to know i am encountering this issue in both staging and production clusters but for some reason staging cluster is having a lot more s delays delays happen both for external services google.com or internal such as service.namespace happens on both and version of kubernetes but did not encounter these issues in though the setup was a bit different no cni back then have not tested with without cni yet. environment kubernetes version use kubectl version ): client version version.info{major minor gitversion:v gitcommit:bdaeafafccfd gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd}server version version.info{major minor gitversion:v gitcommit:bebdebffadaecbecb gittreestate:clean builddate:--t::z goversion:go compiler:gc platform:linux/amd cloud provider or hardware configuration: aws os e.g from etc/os-release): pretty_name=ubuntu lts kernel e.g uname a ): linux ingress-nginx--sm ks smp tue may utc x x x gnu/linux similar issues closed but seems to be exactly the same has some comments matching this issue but is taking the direction of fixing kube-dns up/down scaling problem and is not about the intermittent failures./sig network"
270877357,kind featuresimple question here would it be possible to get resource usage for a given namespace using kubectl something like the following would be great kubectl get resources n namespace> and corresponding output should show total i.e among all running pods cpu and memory usage for the given namespace even better would be to show the min max and average resource usage so we can take into account potential job cronjob and so on of the given namespace assuming a monitoring system has been setup influxb queries could make the trick i guess still i think it might be a nice feature to be integrated within ks.as an example setting up a proper resources compartmentalization for the company im working with would be great it is kind of difficult also how to know if whether or not we can apply resource quotas on the kube-system namespace and if so which quota should we apply?im aware about the feature request however i still believe these two are different.@kubernetes/sig-cli-feature-requests
268081708,when a pod is being restarted the time it last restarted is very relevant if it was hours ago i dont care we should consider some information being presented about how recent the restart is.for example real world example kubectl get podsname ready status restarts ageprometheus running h i dont know when the time of the last restart was in this case it was hours ago so the restarts actually doesnt matter the age is h but thats not very useful trying to find a middle ground would be useful
