issueId,issue_number,url,user,like,dislike,laugh,hooray,confused,heart,body
238770847,12167,https://api.github.com/repos/ionic-team/ionic/issues/12167,Manduro,11,0,0,1,0,0,short description of what this resolves:add option to set the platform mode when creating an overlay component this allows you to use an ios style action sheet in an md mode app for example.it works like passing a mode as input to a component but with overlay components you pass it as an option to the controller alert already allows this in the same way now supports action sheet loading picker popover and toast changes proposed in this pull request create consistency in all overlay components to allow setting platform mode import popoveroptions and toastoptions instead of duplicating definitions possible future workit might be nice to abstract some of the overlay components logic away in a super class like the ion class does for normal components this ensures more consistency in the future. ionic version x related issues
235721771,12035,https://api.github.com/repos/ionic-team/ionic/issues/12035,masimplo,7,0,0,2,0,3,ionic version check one with x x for ionic x issues please use x x x im submitting a check one with x) x bug report feature request support request please do not submit support requests here use one of these channels or behavior describe how the bug manifests have a list of item rendered by a virtual scroll component filtering the list using a search box causes flickering and unnecessary component destruction.virtual scroll destroys rendered elements and recreates them when rendered list is altered resulting in a lot of flicker.also this is a trivial example in real life components have initialization and cleanup logic that make this a whole lot worse in an actual application causing an overall performance degradation. expected behavior describe what the behavior would be without the bug the list should be updated without items being destroyed and recreated with every search/filtering. steps to reproduce for a number any number nah kidding search for a number then search again notice the flickering in order to appreciate the magnitude of this has on an actual device turn chromes cpu throttling to x and notice the behaviour. related code: insert any relevant code here other information list any other information that is relevant to your issue stack traces related issues suggestions on how to fix stack overflow links forum links etc ionic info run ionic info from a terminal/cmd prompt and paste output below): global packages ionic/cli-utils cordova cli ionic cli local packages ionic/app-scripts ionic/cli-plugin-cordova ionic/cli-plugin-ionic-angular cordova platforms android ionic framework ionic-angular system node v os macos sierra xcode xcode build version eb ios-deploy not installed ios-sim not installed npm
234910589,12000,https://api.github.com/repos/ionic-team/ionic/issues/12000,danielsogl,12,0,0,0,0,0,ready for webpack with release bug fixes animations ensure web-animations understands a numeric css perspective value a closes animations evaluate substitutions on option param values ed forms fix min and max validator behavior on non-numbers ace router opening links in new window ccb upgrade call setinterval outside the angular zone bbe features compiler-cli introduce synchronous codegen api bba performance improvements animations do not create a closure each time a node is removed febd animations only apply leave flags if animations are set to run badee
233373007,11910,https://api.github.com/repos/ionic-team/ionic/issues/11910,AmitMY,3,0,0,4,0,4,this needs to be integrated into the snapshot so it will be lightning fast short description of what this resolves minutes or really if you want rtl if you want dark theme etc reduced to minute for everything changes proposed in this pull request add a new app for now it is under components so you can run using gulp ee.watch f=snapshot/basic oops did a bad rebase squash all commits ionic version x
231945638,11844,https://api.github.com/repos/ionic-team/ionic/issues/11844,tobiasmuecksch,18,0,0,0,0,0,ionic version check one with x) x x im submitting a check one with x) x bug report current behavior: when bouncing a page theres some strange flickering see following video).i havent found out yet what exactly on this page causes the flickering but my current guess is that the input fields with placeholders may be the cause. this glitch does not appear in a pc browser safari for mac e.g this only can be observed when you run the app on an iphone in my case iphone ionic ios bounce flicker bug case you cant see the gif ive additionally uploaded video right here behavior: well the view should bounce without the strange flickering. steps to reproduce clone the following repo npm install ionic cordova build ios prod run it on an iphone bounce at will please do not give me advice like just add the no-bounce parameter because it does only suppress the bug and not fix it
231428333,11791,https://api.github.com/repos/ionic-team/ionic/issues/11791,akaztp,18,0,0,0,0,0,short description of what this resolves:having multiple slides on the same page like the slides/loop ee test does not work one cannot control the slides correctly and independently changes proposed in this pull request the variables declared in the outer scope of swiper-events.ts become global and there lays the problem this pr moves them into the slides class. ionic version fixes
231137354,11776,https://api.github.com/repos/ionic-team/ionic/issues/11776,DatBluBat,14,0,0,0,0,0,ionic version check one with x x for ionic x issues please use x x x im submitting a check one with x) x bug report feature request support request please do not submit support requests here use one of these channels or behavior: so i have a simple modal that is created from a page using lazy-loading: showregionsearch let p this.modalctrl.create(regionsearch p.present();} i am testing my application through ionic serve when my modal is visible i want to just dismiss it by pressing escape on my keyboard everything is working fine when i press esc button once but when i fast double click escape i get this error: error uncaught in promise removeview was not found at d at l at l at at t.invoketask at object.oninvoketask at t.invoketask at n.runtask at a at anonymous> expected behavior: dismiss lazy-loaded modal without error no matter how many times and how fast ive pressed escape button. steps to reproduce: just create lazy ionic app with lazy modal from a page and fast double click escape button to dismiss the modal. related code: let p this.modalctrl.create(somepage);p.present(); other information: my app is fresh and simple. ionic info run ionic info from a terminal/cmd prompt and paste output below): ..ionic framework version ionic cli version ionic app lib version ionic app scripts version ios-deploy version not installedios-sim version not installedos windows node version v..xcode version not installed
226112171,11501,https://api.github.com/repos/ionic-team/ionic/issues/11501,jgw96,29,0,0,0,0,0,ionic version check one with x x x x x x im submitting a check one with x) x bug report feature request support request please do not submit support requests here use one of these channels or behavior describe how the bug manifests keyboards and input scrolling have long been a challenge for ionic apps even going all the way back to ionic v we have recently put a focus on trying to knock out these keyboard issues the issues we currently think are the highest priority when it comes to keyboards and inputs are the following inputs in alerts are sometimes wonky forms that have a lot of inputs sometimes have scrolling issues when focusing inputs lower down on the page switching between inputs textareas and more sometimes causes bouncing and other weird ui issues having an input locked to the bottom of a view does not work correctly on ios the keyboard covers the input)we are currently working on a two-pronged approach of modifying the logic in the framework that handles this stuff mainly for android along with some modifications to the wkwebview plugin to fix these issues for ios we are at a point now where we have a branch of the wkwebview plugin that has the fixes for ios and are ready for our community to start testing this and providing feedback we have made a google doc here that has instructions on how this can be tested we would love to have feedback on these fixes feel free to provide feedback as a comment to this issue thanks for using ionic everyone
225436125,11459,https://api.github.com/repos/ionic-team/ionic/issues/11459,Barryrowe,53,0,0,3,0,9,ionic version check one with x x x x x x im submitting a check one with x) x bug report feature request support request please do not submit support requests here use one of these channels or behavior describe how the bug manifests when implementing the suggested guard approach for ionic using the ionviewcanenter hook on a page there are a handful of issues that can arise with its implementation: lack configuration there is currently no configurable way to tell the navcontroller where to go by default if an ionviewcanenter returns/resolves false as the first route a very possible case with deeplinking all you can do at the moment is inject navctrl and manually navigate the user this is tedious and error prone when you have many pages that could receive a deeplink that needs a guard being able to set a default redirect for a rejected ioncanviewenter makes sense or maybe ionviewcanenter needs to return an object like canenter boolean redirectpage any so they can still override it this is related to leak objects if the ionviewcanenter function returns/resolves false the newly instantiated component is never destroyed ngondestroy is never called). hide dangerous code unlike the core angular router guards this implementation requires an instance of the component to be instantiated this means that a developer could write some logic in the constructor for the component that they dont expect to run that will always run regardless of the result of ionviewcanenter this paired with the lack of guaranteeing the components are destroyed could lead to memory leaks additional subscriptions etc ex its not uncommon for observable subscriptions to be created in a constructor and if they arent unsubscribed this can prevent the component from being gcd as well as potentially duplicating the observable chain logic. lazyloading in addition to the above items if youre setting up lazy loaded modules with deeplinking the way guarding is handles means a whole module bundle has to be requested loaded and run before the decision is made that hey you shouldnt even be here expected behavior: i know there are complications with this but the way the core angular router handles guarding seems to be the correct approach guarding at the navigation level and not at the page component level this is where you have the chance to prevent the component from even being built or loading a module that hasnt been yet loaded in lazy loading scenarios. steps to reproduce: *a simple example of not getting destroyed and not redirecting doesnt show the mulitiples as i didnt implement tabs create a more complete example create a project with the tabs template implement ioncanviewenter in the home page component to return false implement ngondestroy in the home page to console log when it is destroyed add a console.log line to the constructor for the home page to show its being instantiated run the app open a console and see that a the page doesnt default to loading anything since the tabs page cant load its view and b ngondestroy is never called on the home page even though it is constructed. related code: ionviewcanenter you can uncomment this to redirect to the about page and see that multiple attempts to navigate to home will result in multiple constructions and no destroys this.navctrl.setroot(aboutpage return false;}ngondestroy console.log(sup nerds i should be destroyed now right?);} other information: ionic info run ionic info from a terminal/cmd prompt and paste output below): cordova cli ionic framework version ionic cli version ionic app lib version ionic app scripts version ios-deploy version not installedios-sim version not installedos windows node version v..xcode version not installed
225258074,11443,https://api.github.com/repos/ionic-team/ionic/issues/11443,ghost,38,0,0,0,0,0,ionic version check one with x x x im submitting a check one with x) x bug report current behavior describe how the bug manifests having a signup form with fields email and password the user is created successfully but ends up in this exception.runtime erroruncaught in promise removeview was not found expected behavior describe what the behavior would be without the bug code works with v no error when this codebase is upgraded to v package.json it throws error in promise related code: signupuser if this.signupform.valid console.log(this.signupform.value else this.authdata.signupuser(this.signupform.value.email this.signupform.value.password then this.nav.setroot(homepage error this.loading.dismiss().then var errormessage string error.message let alert this.alertctrl.create message errormessage buttons text ok role cancel alert.present this.loading this.loadingctrl.create dismissonpagechange true this.loading.present other information list any other information that is relevant to your issue stack traces related issues suggestions on how to fix stack overflow links forum links etc stack traceerror uncaught in promise removeview was not found at d at l at l at at t.invoketask at object.oninvoketask at t.invoketask at n.runtask at a at anonymous> package.json contains name ionic-hello-world version author ionic framework homepage private true scripts clean ionic-app-scripts clean build ionic-app-scripts build ionic:build ionic-app-scripts build ionic:serve ionic-app-scripts serve dependencies angular/common angular/compiler angular/compiler-cli angular/core angular/forms angular/http angular/platform-browser angular/platform-browser-dynamic ionic-native/core ionic-native/splash-screen ionic-native/status-bar ionic/storage angularfire beta firebase ionic-angular ionicons rxjs sw-toolbox zone.js devdependencies ionic/app-scripts typescript cordovaplugins cordova-plugin-whitelist cordova-plugin-console cordova-plugin-statusbar cordova-plugin-device cordova-plugin-splashscreen ionic-plugin-keyboard cordovaplatforms ios platform ios version locator ios description an ionic project} ionic info run ionic info from a terminal/cmd prompt and paste output below): ionic framework ionic app scripts angular core angular compiler cli node os platform macos sierranavigator platform macinteluser agent mozilla macintosh intel mac os x applewebkit khtml like gecko chrome safari
225146773,11433,https://api.github.com/repos/ionic-team/ionic/issues/11433,sebaferreras,10,0,0,0,0,0,ionic version check one with x x x x x im submitting a check one with x) x bug report feature request support request please do not submit support requests here use one of these channels or behavior: when using the ionviewcanenter method according to the docs we need to make sure that our navctrl.push has a catch in order to catch the and handle the error when using ionic the catch was being executed after returning false from the ionviewcanenter demo plunker when upgrading to ive noticed that the catch is not being executed anymore demo plunker behavior: the catch after the this.navcontroller.push(contactpage should be executed or maybe the docs should be updated if this is not a bug and has been changed in the latest version). steps to reproduce: the same code works different using ionic and ionic demo plunker ionic demo plunker code: in both plunkers the code is exactly the same the only difference is the version of ionic homepage component selector page-home templateurl app/home.page.html})export class homepage appname ionic app constructor(public navcontroller navcontroller public redirecttocontactpage void this.navcontroller.push(contactpage catch(error alert(this is the catch then(result alert(this is the then contactpage component selector page-contact templateurl app/contact.page.html})export class contactpage constructor(public navcontroller navcontroller ionviewcanenter return false
224788051,11408,https://api.github.com/repos/ionic-team/ionic/issues/11408,tommck,13,0,0,0,0,0,ionic version check one with x x x x x x im submitting a check one with x) x bug report feature request support request please do not submit support requests here use one of these channels or behavior: the ion-datetime returns an iso string including the time zone e.g t::z when i enter pm in the eastern time zone) expected behavior: i would expect it to return t with no time zone or t which is the correct time offset for my location.the value from the ion-datetime should either be local timezone aware or not add timezone information into the date string as it is now it is just wrong.since it has z on the end it is forcing the result to be utc/zulu time thus even using a library like momentjs wont allow you to easily convert the value. steps to reproduce: just enter a date into an ion-date and look at the output value. ionic info run ionic info from a terminal/cmd prompt and paste output below):your system information ordova cli ionic framework version ionic cli version ionic app lib version ionic app scripts version ios-deploy version not installedios-sim version not installedos windows node version v..xcode version not installedheres a plunkr for kicks
224523501,11377,https://api.github.com/repos/ionic-team/ionic/issues/11377,patrickmcd,19,0,0,0,0,0,ionic version check one with x x x x x im submitting a check one with x bug report x feature request support request feature request: from what ive gathered the deep link system limits us to a single dynamic level in a navigation hierarchy the defaulthistory array takes strings which correspond to class names of pages or of the name properties of deeplinkmetadata objects if used the issue is that params cant be passed backwards through the history so hierarchies with multiple dynamic levels are a no-go right now.i suggest adding a new property to the deeplinkmetadata type called backsegment which would look like something like this assuming you landed on the rd level of a dynamic hierarchy): typescript@ionicpage name rd segment hierarchy/st/:stid/nd/:ndid/rd/:rdid backsegment hierarchy/st/:stid/nd/:ndid}) the backsegment would automatically grab current url params stid ndid and pass them back through the hierarchy.clicking the back button would pop the rd level and take you to the nd level: typescript@ionicpage name nd segment hierarchy/st/:stid/nd/:ndid backsegment hierarchy/st/:stid}) rinse and repeat to pop the nd and go back to the st : typescript@ionicpage name st segment hierarchy/st/:stid backsegment hierarchy}) st pops back to the root of the hierarchy we are out of params to usher through): typescript@ionicpage name hierarchy segment hierarchy backsegment and hierarchy can pop back to the home/default page of the site: typescript@ionicpage name home empty segments dont currently work see links below segment note also that there is only a single segment string rather than an array of pages in a history i dont think a page should have to list its full history if a page knows its backsegment and that parent knows its backsegment etc the system should be intelligent enough to build the breadcrumb back to the root for a given page.if you need the whole history at once perhaps because lazy loading prevents you from inspecting deeplinkmetadata of parent pages up the hierarchy then an array of backsegments while duplicative would work as well: typescript@ionicpage name rd segment hierarchy/st/:stid/nd/:ndid/rd/:rdid or historysegments backsegments hierarchy/st/:stid/nd/:ndid hierarchy/st/:stid hierarchy if possible it would be cool to ditch the explicit page names in segments and just have params so this would apply to the current segment property as well as the suggested backsegment from the example above it would look like this: segment hierarchy/:stid/:ndid/:rdid the idea here is that pages are implicit in the organization of many hierarchies if you consider the dog taxonomy example having each layer kingdom phylum class order suborder family genus and species in the url is superfluous: example.com/taxonomy/kingdom/animalia/phylum/chordata/class/mammalia/order/carnivora/suborder/caniformia/family/canidae/genus/canis/species/c_lupus vs implicit pages: example.com/taxonomy/animalia/chordata/mammalia/carnivora/caniformia/canidae/canis/c_lupus ---some links regarding the empty segement which is how i thought it would work
224270942,11363,https://api.github.com/repos/ionic-team/ionic/issues/11363,patrickmcd,6,4,0,0,0,0,ionic version check one with x x x x x im submitting a check one with x bug report x feature request support request please do not submit support requests here use one of these channels or code: the new deep link system doesnt handle default root pages nor catch-all parameters while the previous system did.id like to be able to have a page with an empty segment that acts as a default root/home page: typescript@ionicpage an empty segment means we will load this as the default root page only one empty-segmented page would be allowed per app segment this would mean i wouldnt have to add rootpage any homepage to app.component.ts .secondly id like to have a segment that acts as a fallback if another segment isnt found: typescript@ionicpage load when the path doesnt match any other segments in the app segment usernameor}) as the param name above suggests this is how one might display user pages based on a username or a page if a username is not found or invalid).i was able to do this with the previous system doing something like this: typescriptionicmodule.forroot(myapp links example.com segment component homepage name home example.com/someuser segment username component userpage name user example.com/list segment list component listpage name list example.com/list/id segment list/:id component detailpage name detail other pages
220186363,11112,https://api.github.com/repos/ionic-team/ionic/issues/11112,AhabweEmmanuel,18,0,0,0,0,0,this works finethis also does not work....scrolling fails
219831042,11084,https://api.github.com/repos/ionic-team/ionic/issues/11084,soumak77,14,0,0,4,0,1,getcomponent returns a viewcontroller so we must reference thecomponent property when checking against the active componentionic version x
