issueId,issue_number,url,user,like,dislike,laugh,hooray,confused,heart,body
345891960,19199,https://api.github.com/repos/dotnet/coreclr/issues/19199,jeroen-mostert,1,0,0,0,0,0,apologies in advance if this question is particularly ignorant or does not belong here i browsed the repo for things tagged question and it didnt seem particularly out of order to raise an issue for clarification.as corprof.idl explains for the functionenter functionleave and functiontailcall callbacks set with icorprofilerinfo*::setenterleavefunctionhooks it is very important to note that these function implementations must be declspec(naked since the ee is not saving any registers before calling any of them you must save all registers you use including fpu registers if the fpu stack is not empty and you intend to use it.alright so why does the ee not save any registers as opposed to following the platform abi rules for volatiles this mostly leads to profilers doing a predictable register saving dance before invoking another function the regular way this is nasty since it requires some platform-specific assembler thats not covered by intrinsics the alternative being il rewriting of any and all methods you want to instrument which has its own issues).whats the design or implementation rationale behind this speed but if every profiler has to save registers anyway practically speaking assuming not too many are written in raw asm where would those savings come in if no hook is set surely the ee could just invoke a stub that literally does nothing as i believe it already does while if a hook is set it can call a stub to save the volatiles before the profiler proper removing this burden from profilers?this requirement gets onerous as youre going cross-platform as illustrates but im just interested in why this is or was deemed necessary/expedient in the first place
345399817,19182,https://api.github.com/repos/dotnet/coreclr/issues/19182,BruceForstall,1,0,0,0,0,0,jited code but not crossgen/ngen code always generates direct calls using a byte movw/movt/blx sequence e.g.: movw r xmovt r xbblx r corinfo_help_assign_ref it should instead generate using the byte bl instruction: bl corinfo_help_assign_ref the limitation is that bl has a relative range of bits or to bytes from the instruction if this range is not sufficient we need a fallback mechanism note that when we are generating code we dont know the address it will be placed at so we dont know what range we actually need.one option is to implement jump stub logic for arm as we have for arm/amd another option is to implement a rejit mechanism where if the relocation for this call fails during recordrelocation then we re-jit the function preventing the jit from using direct bl calls we could either prevent it for just this function or for ever jit-ed function thereafter in the same process.the determination of whether a call is close enough is done in lowerarmarch.cpp lowering::iscalltargetinrange this calls validimmforbl which asks the vm via ceejitinfo::getreloctypehint whether it is ok for arm this function always says no for ngen it says yes but then if we overflow the required relocs by generating a too-large ngen image it restarts the ngen process and disallows direct branches.)it might be worth doing some investigation to see how many of these calls are likely to be possible to be made direct most seem to be to jit helpers so it would require the generated code buffer to be relatively close to coreclr.dll
345359251,19176,https://api.github.com/repos/dotnet/coreclr/issues/19176,ahsonkhan,1,0,0,0,0,0,fixes tornhoof jarlob
345354239,19174,https://api.github.com/repos/dotnet/coreclr/issues/19174,4creators,1,0,0,0,0,0,over last couple of months coreclr tests accumulated increasing number of compiler warnings c il c which create a lot of noise according to my checks there were couple of thousands of them for inner loop tests only.there are increasing number of msbuild warnings as well however they should be fixed after projects are converted to sdk style.one of actions which would prevent accumulation of warnings would be treating them as errors by compilers what would force everyone to handle them explicitly elimination of current warnings may take more than pr and it would be good to avoid them in future.cc bruceforstall jkotas aaronrobinsonmsft jashook tannergooding andyayersms
345324513,19168,https://api.github.com/repos/dotnet/coreclr/issues/19168,chsienki,1,0,0,0,0,0,update the base services test projects to sdk style projects
344999054,19145,https://api.github.com/repos/dotnet/coreclr/issues/19145,CarolEidt,1,0,0,0,0,0,the register allocator uses operisshiftorrotate as the assertion for the method that gets the kills for the class of instructions that use rcx as the shift amount register expand it to include rsh_lo and lsh_hi .fix
344420602,19120,https://api.github.com/repos/dotnet/coreclr/issues/19120,wojtpl2,0,0,0,1,0,0,currently you can create net core application with com object: c guid(ceef-a-d-bb-edcb comvisible(true public interface icomexampleclass icommodelclass examplemethod(string param string param guid(abf--a-a-fdacb classinterface(classinterfacetype.none comvisible(true public class comexampleclass icomexampleclass public icommodelclass examplemethod(string param string param return new commodelclass result param param guid(faeede-ece-d-ba-afabe comvisible(true public interface icommodelclass string result get set guid(ccb-d--a-fffaebec classinterface(classinterfacetype.none comvisible(true public class commodelclass icommodelclass public string result get set but you cant generate tbl file: cmdc:\program files x)\microsoft sdks\windows\v.a\bin\netfx tools\tlbexp.exe comexample.exe out:comexample.tlb you cant register assembly using regasm: cmdc:\windows\microsoft.net\framework\v regasm.exe tlb:comexample.tlb c:\users\wnagorsx\source\repos\consoleapp\consoleapp\bin\x\debug\net..\win-x\comexample.exe how can i register com objects from net core and then use it in cpp existing application?i was trying publish application with self-contained it doesnt work too
344191320,19115,https://api.github.com/repos/dotnet/coreclr/issues/19115,BruceForstall,1,0,0,0,0,0,"remove support for specifying the toolset directory for arm,which was used to point to an internal toolset.building for arm now works just like the other platforms e.g.invoke build arm .the requirements visual studio update or later with arm toolset installed windows sdk or later cmake or later"
343728618,19089,https://api.github.com/repos/dotnet/coreclr/issues/19089,acmyu,1,0,0,0,0,0,right now rrdump is only supported on windows x and x it works on linux but the rrdumptests for that os are disabled because of errors it hasnt been tested on osx or arm
343478159,19078,https://api.github.com/repos/dotnet/coreclr/issues/19078,Zhentar,1,0,0,0,0,0,"csi i sizeof(uint refdestination i; jits down to asmlea eax, rdx*+ mov dword ptr rcx ,eax all well and good but if i cut out the intermediate set.... csrefdestination i sizeof(uint jit gives me asm mov eax,edx shl eax add eax mov dword ptr rcx ,eax its bit unfortunate that lea isnt getting used in the scenario where it could also cut out an additional instruction"
343424249,19077,https://api.github.com/repos/dotnet/coreclr/issues/19077,AndyAyersMS,1,0,0,0,0,0,consolidate various compiler globals used when setting local var refcounts by folding them into the visitor lvamarkrefscurblock lvamarkrefscurstmt lvamarkrefsweightremove the largely vestigial lvprefreg and associated methods to setor modify this field havent verified but this is likely a remmant ofthe legacy backend.in the one remaning use lcl var sorting predicates swap in lvisregarg instead which gets most of the same cases
343377638,19076,https://api.github.com/repos/dotnet/coreclr/issues/19076,Zhentar,1,0,0,0,0,0,"c source in this gist to vtune of my execution time is in my functions prologue this was unexpected because it hadnt been in previous iterations and my function body had unfortunately not improved at all).looking at the the disassembly i see: asmlineenumerator.movenext push rdi push rsi sub rsp,h mov rsi,rcx lea rdi, rsp+h mov ecx xor eax,eax rep stos dword ptr rdi mov rcx,rsi mov rax,fcdedh mov qword ptr rsp+h ,rax the rep stos dword in there seems rather odd at the very least it should be a rep stos qword with half as many iterations although im not sure it would be any faster on my skylake but also i dont think theres any x architecture for which a byte rep stos is faster than a reasonable unrolled version and the unrolled version wouldnt even be particularly large and some of the comments in the jit code seem to suggest that rep stos shouldnt ever be getting emitted"
343292606,19071,https://api.github.com/repos/dotnet/coreclr/issues/19071,Zhentar,2,0,0,0,0,0,bsr bsf are functionally equivalent to lzcnt tzcnt for non-zero values except that instead of needing haswell/piledriver plus the minimum requirement is would be nice for things like span.indexof where its only applied to non-zero values.bswap is an instruction that reverses the order of bytes its supposed to be good for endian-ness conversions but i care because word on the street is that its better than rotates for entropy diffusion in hash functions leading to some of the trendy new fast hash functions such as farmhash and tha using it
343248480,19066,https://api.github.com/repos/dotnet/coreclr/issues/19066,tannergooding,0,0,0,0,0,1,this is a port of which we determined should be in coreclr next to the ilasm package so that it can easily be used/consumed from source-build and related efforts).fyi tmat jaredpar rainersigwald eerhardt weshaggard alexperovich michalstrehovsky all the people who reviewed/commented on the previous pr
342940094,19051,https://api.github.com/repos/dotnet/coreclr/issues/19051,stephentoub,3,0,0,0,0,0,timespan has three standard formats c g and g yesterday i updated its implementation with throughput improvements for c the default based on porting the design from utfformatter this pr does so for g/g.initially i wasnt going to handle g/g as they factor in culture utfformatter doesnt but even with accessing the current culture there are still significant wins to be had i was also going to keep the c and g/g implementations separate to avoid bogging down the default c formatting with additional conditions needed to support g/g but the overhead incurred for that turns out to be minimal enough that its worth keeping one implementation rather than two mostly-similar ones the impact on c is mostly within noise.this pr makes a significant throughput improvement for g/g formatting it also removes several unnecessary allocations such that tryformat with g/g is now allocation-free and tostring just allocates the asked-for string).benchmark: c#using system;using benchmarkdotnet.attributes;using benchmarkdotnet.attributes.jobs;using benchmarkdotnet.running; memorydiagnoser inprocess public class benchmark private static void main benchmarkrunner.run
342703557,19023,https://api.github.com/repos/dotnet/coreclr/issues/19023,noahfalk,3,0,0,0,0,0,dotnet/jit-contrib sywhang while investigating im seeing a number of things that look inconsistent and probably need to be fixed or better documented jit folks can you let me know what you think the functionenter methods are a publicly exposed and have a documented abi on linux x we pass functionidorclientid in r msdn documentation doesnt mention a custom calling convention so developers would expect rdi i believe we picked r for good reason so i propose we change msdn to match the runtime sometimes provides the implementation of the profileenter call as an intermediary between the jitted code and other forms of the profiler callback on linux x that gives us non-agreeing definitions of the register preservation requirements the msdn docs claim the caller must preserve all registers the code comments above the runtime profileenternaked implementation suggest a number of registers are not preserved incidentally the comments arent self-consistent either xmm and rdx are both preserved and not preserved the implementation of the jit has different expectations about what would be preserved for example is it really safe to trash the argument registers in the prologue of the caller the implementation of the assembly routine preserves all the integer argument registers dont have a good sense of exactly what the jit expects to be preserved across this call for the code to run correctly but whatever it is id like to bring our own comments implementation and msdn docs into alignment with it i suspect there may be discrepancies for the register preservation requirements on other architectures but im happy to start with linux x.thanks noah
342495774,19001,https://api.github.com/repos/dotnet/coreclr/issues/19001,stephentoub,1,0,0,0,0,0,jit/hardwareintrinsics/x/avx/avx_ro/avx_ro.sh begin execution users/dotnet-bot/j/workspace/dotnet_coreclr/master/x_checked_osx._innerloop_tst_prtest/bin/tests/osx.x.checked/tests/core_root/corerun avx_ro.exe running add.double test running add.single test running addsubtract.double test running addsubtract.single test running and.double test running and.single test running andnot.double test running andnot.single test running blendvariable.double test running blendvariable.single test running ceiling.double test running ceiling.single test running divide.double test running divide.single test running duplicateevenindexed.double test running duplicateevenindexed.single test running duplicateoddindexed.single test running extract.byte test avx_ro.sh line abort trap core dumped debuggerfullpath core_root/corerun exepath clrtestexecutionarguments expected actual
342406741,18990,https://api.github.com/repos/dotnet/coreclr/issues/18990,stephentoub,2,0,0,7,0,0,improves the throughput of the null/c/t/t default format for timespan.tostring/tryformat porting over the approach/specialization from utfformatter.contributes to jkotas danmosemsft ahsonkhan benchmark: c#using system;using benchmarkdotnet.attributes;using benchmarkdotnet.attributes.jobs;using benchmarkdotnet.running; memorydiagnoser inprocess public class benchmark private static void main benchmarkrunner.run
342140374,18979,https://api.github.com/repos/dotnet/coreclr/issues/18979,AndyAyersMS,2,0,0,0,0,0,this is a preparatory change for auditing and controlling how localvariable ref counts are observed and manipulated.see for context.no diffs seen locally no tp impact expected.there is a small chance we may see some asserts in broader testingas there were places in original code where local ref counts wereincremented without checking for possible overflows the new apiswill assert for overflow cases
342133475,18977,https://api.github.com/repos/dotnet/coreclr/issues/18977,dotnetjt,1,0,0,0,0,0,hi noahfalk this is to continue the discussion from a closed issue prior.im slowly porting our windows clr profiler to linux everything was going spectacularly well until i tried to use the icorprofilerinfo::getfunctionenterinfo method calling this immediately results in a segmentation fault: hresult hr;cor_prf_frame_info pframeinfo;ulong pcbargumentinfo hr profilerinfo->getfunctionenterinfo(functionid eltinfo pframeinfo pcbargumentinfo null); im smart enough to know the issue is probably a bad pointer for eltinfo which of course is going to be the enter stub code lets pretend for a moment that i dont know or understand assembly or calling conventions enough to and that i only got my windows version working with the help of some really great samples that magically worked heres my setup of the elt hooks: hr profilerinfo->setenterleavefunctionhookswithinfo((functionenterwithinfo*)methodentered functionleavewithinfo*)methodleft functiontailcallwithinfo*)methodleft); these are defined as: extern c void methodentered(functionid function_id_or_client_id cor_prf_elt_info elt_info void methodleft(functionid function_id_or_client_id cor_prf_elt_info elt_info);} and finally the assembly behind all this which is pretty much a straight lift of asmhelpers.s but with method names changed: .intel_syntax noprefix#include unixasmmacrosamd.inc#define real dword#define real qword.equ sizeof_profile_platform_specific_data x x includes fudge to make fp_spill right.equ sizeof_fp_arg_spill x*.equ sizeof_stack_frame sizeof_profile_platform_specific_data sizeof_fp_arg_spill.equ profile_enter x.equ profile_leave x.equ profile_tailcall x note register preservation scheme preserved all non-volatile registers rax rdx xmm xmm not preserved integer argument registers rcx rdx r r floating point argument registers xmm volatile integer registers r r volatile floating point registers xmm upper halves of ymm registers on avx which are volatile extern_c void methodentered(functionidorclientid functionidorclientid size_t profiledrsp note note>nested_entry methodentered text nohandler upon entry r clientinfo r profiledrsp push_nonvol_reg rax lea rax rsp x caller rsp mov r rax x return address push_argument_register rdx alloc_stack sizeof_stack_frame correctness of return value in structure doesnt matter for enter probe setup profileplatformspecificdata structure xor r r nullify r mov rsp x r r is null struct functionid field save_reg_postrsp rbp x struct rbp field mov rsp x rax caller rsp struct probersp field mov rsp x r return address struct ip field mov rsp x r struct profiledrsp field mov rsp x r return value struct rax field mov rsp x r r is null struct hiddenarg field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field mov rsp x rdi struct rdi field mov rsp x rsi struct rsi field mov rsp x rdx struct rdx field mov rsp x rcx struct rcx field mov rsp x r struct r field mov rsp xa r struct r field mov r x profile_enter mov rsp xa rd struct flags field get aligned stack ptr rsp frame_size lea rax rsp xb and rax we need to be able to restore the fp return register save fp return registers movdqa rax x xmm movdqa rax x xmm end_prologue rdi already contains the clientinfo mov rdi r lea rsi rsp x call c_pltfunc(entermethodstub restore fp return registers lea rax rsp xb and rax movdqa xmm rax x movdqa xmm rax x restore arg registers mov rdi rsp x mov rsi rsp x mov rdx rsp x mov rcx rsp x mov r rsp x mov r rsp xa begin epilogue free_stack sizeof_stack_frame pop_argument_register rdx pop_nonvol_reg rax retnested_end methodentered text extern_c void methodleft(functionidorclientid functionidorclientid size_t profiledrsp note note>nested_entry methodleft text nohandler upon entry rdi clientinfo rsi profiledrsp push_nonvol_reg rbx lea rbx rsp x caller rsp mov r rbx x return address rdx should be saved here because it can be used for returning struct values push_argument_register rdx alloc_stack sizeof_stack_frame correctness of argument registers in structure doesnt matter for leave probe setup profileplatformspecificdata structure xor r r nullify r mov rsp x r r is null struct functionid field save_reg_postrsp rbp x struct rbp field mov rsp x rbx caller rsp struct probersp field mov rsp x r return address struct ip field mov rsp x rsi struct profiledrsp field mov rsp x rax return value struct rax field mov rsp x r r is null struct hiddenarg field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field movsd real ptr rsp x xmm struct flt field mov rsp x r struct rdi field mov rsp x r struct rsi field mov rsp x r struct rdx field mov rsp x r struct rcx field mov rsp x r struct r field mov rsp xa r struct r field mov r x profile_leave mov rsp xa rd flags struct flags field get aligned stack ptr rsp frame_size lea rax rsp xb and rax we need to be able to restore the fp return register save fp return registers movdqa rax x xmm movdqa rax x xmm end_prologue rdi already contains the clientinfo lea rsi rsp x call c_pltfunc(leavemethodstub restore fp return registers lea rax rsp xb and rax movdqa xmm rax x movdqa xmm rax x restore int return register mov rax rsp x begin epilogue free_stack sizeof_stack_frame pop_argument_register rdx pop_nonvol_reg rbx retnested_end methodleft text it seems to me like the frame isnt being set up right but i just have no idea where to begin help thanks in advance for any insight
342123502,18973,https://api.github.com/repos/dotnet/coreclr/issues/18973,richlander,12,0,0,0,0,2,enable tiered compilation by defaulttiered compilation was added as an optional feature in net core it has been demonstrated that the feature has a lot of value we have done additional test runs that show similar gains.there have been some reports of degradation due to tiered compilation we believe that these cases are in the narrow minority.we would like to do the following enable tiered compilation by default in the first net core preview enable an opt-out of the feature it is opt-in right now collect user feedback on the feature to make a decision if the feature works well enough to ship in enabled.we would make the same changes in master aka net core at the same time.if that doesnt work out we could keep the feature as opt-in and enable it in some set of templates this option isnt a proposal and would be dissapointingrelevant links
342107821,18971,https://api.github.com/repos/dotnet/coreclr/issues/18971,richlander,2,0,0,0,0,0,docker enables you to limit a containers resources this control is great for high-density hosting and other low-resource scenarios developers have the expectation that the application platform respects these limits and does its best to work within them.i wrote a crude test framework to determine how net core behaves when various resource limits are set you can see the test results results i saw made some sense workstation performed better than server gc in this environment however some other characteristics were surprising it could be that my tests were flawed.our first goal is to provide developers with guidance for example if there a minimum memory limit that is required to run an app in production is server gc currently safe to run with docker limits?our next goal is to update the product as appropriate to ensure that it works well with docker limits and then to update guidance appropriately.once we are done id like to re-run this test suite following the guidance i/we should be able to pick a lower bound number this app is very simple and expect it to run w/o memory exhaustion. my app is very simple there will be apps run in containers that require running on multiple cores and take advantage of server gc is that appropriate for docker limits or is there a minimum memory level of mb for example for that scenario we should probably find a different test app that better exhibits the behavior of this type of app
342091649,18969,https://api.github.com/repos/dotnet/coreclr/issues/18969,AndyAyersMS,4,0,0,0,0,0,this issue proposes a series of changes to reduce the overhead and increase the fidelity of local variable reference counts in the jit the main idea is to get rid of the current costly and buggy incremental count maintenance in favor of batch updates that are done just before accurate ref counts are needed.see discussion in for background.expected impact is improvement in tier minopts debug throughput minimal impact to optimized jit throughput smaller frame sizes in some cases where reference counts are currently inflated removal of workarounds to artificially inflate reference counts to avoid assertsthe more accurate reference counts and weighted counts are likely to cause widespread codegen diffs hopefully these will mostly be improvements but some regressions are certainly possible.proposed steps are x encapsulate accesses to lvrefcnt and lvrefcntwtd in an api make backing fields private x characterize when ref count access and update is invalid and update api to flag invalid access x classify invalid accesses and figure out strategies for removing them x once all invalid accesses are removed add appropriate asserts to catch invalid accesses x figure out what actions under lvamarkrefs are required for all compilations vs only needed when optimizing x figure out minopts debug codegen approach x ensure we have an algorithm that can properly recompute counts from scratch x recompute counts after lower change from incremental updates to batched updates decide how often counts need to be made current or track if theyve possibly gone stale sort through codegen diffs resulting from more accurate ref counts and fix what can be fixed try and clean up the logic in lvamarkrefs to split out ref counting from other activitiescc dotnet/jit-contrib
341720613,18952,https://api.github.com/repos/dotnet/coreclr/issues/18952,stephentoub,3,0,0,0,0,0,copies/modifies the recently added tryparse/integerstyle routines for hex in order to provide more optimized parsing since allowhexspecifier cant be used with any other styles other than allowing leading/trailing whitespace deletes existing code paths for parsing hex as i was copying code around i kept getting bitten by different names used for the same thing so i also standardized some parameter names in various helper functions.benchmark: c#using system;using system.globalization;using benchmarkdotnet.attributes;using benchmarkdotnet.attributes.jobs;using benchmarkdotnet.running; memorydiagnoser inprocess public class benchmark private static void main benchmarkrunner.run
341693580,18948,https://api.github.com/repos/dotnet/coreclr/issues/18948,pentp,3,0,0,5,0,0,this is the minimum set of changes required to move decimal to a fully managed implementation shared with corert fixes managed decimal performance work over the last year has made it at least as fast as the native implementation often much faster
341691064,18947,https://api.github.com/repos/dotnet/coreclr/issues/18947,jkotas,1,0,0,0,0,0,fixes build breaks with latest visual studio preview.fixes
341582148,18934,https://api.github.com/repos/dotnet/coreclr/issues/18934,Zhentar,0,0,1,0,0,0,from the jit mostly does an impressively good job of optimizing this code: cs public class spantest private struct data public int a b c d private static data data default public void incrementa incrementwrapper(memorymarshal.createspan(ref data.a methodimpl(methodimploptions.aggressiveinlining public static void incrementwrapper(span
341418092,18930,https://api.github.com/repos/dotnet/coreclr/issues/18930,stephentoub,1,0,0,3,0,0,as was recently done for int/int in tjis ports the utfparser approach to parsing to uint/uin.{try}parse specifically for numberstyles.integer the default).also fixes an issue discovered in the previous int/int changes where if the input both has an overflow and has a formatting error e.g int.parse(blah we would end up throwing whichever error was hit first which is a change from net core and netfx the formatexception needs to be preferred over the overflowexception which just means we cant bail early when overflow is detected im putting up another corefx tests pr with more tests that cover this.(i tried to stay fairly true to the utfparser code since time and effort was spent tuning those however this has yielded a fair amount of duplication now with code repeated four times for each of int uint int and uint after all of the perf improvements are in we should look to see whether we can retain almost all of the gains while reducing some of that duplication.)contributes to jkotas ahsonkhan danmosemsft benchmark: c#using system;using benchmarkdotnet.attributes;using benchmarkdotnet.attributes.jobs;using benchmarkdotnet.running; memorydiagnoser inprocess public class benchmark private static void main benchmarkrunner.run
341335772,18924,https://api.github.com/repos/dotnet/coreclr/issues/18924,jkotas,0,0,0,2,0,0,fixes
340883541,18897,https://api.github.com/repos/dotnet/coreclr/issues/18897,stephentoub,15,0,0,5,0,0,special-case the default numberstyles.integer format to improve the throughput of int/int.{try}parse ports the implementation from utfparser modifying it to accomodate the additional cases needed for numberstyles.integer e.g culture impact on positive and negative signs trailing nulls leading and trailing whitespace prohibiting additional characters at the end etc.benchmarks: c#using system;using benchmarkdotnet.attributes;using benchmarkdotnet.attributes.jobs;using benchmarkdotnet.running; memorydiagnoser inprocess public class benchmark private static void main benchmarkrunner.run
340749995,18889,https://api.github.com/repos/dotnet/coreclr/issues/18889,wfurt,2,0,0,0,0,0,i tested this in my rp as well as ubuntu on qemu im not even able to get list of commands pi@raspberrypi:~/aa lldb dotnet-../dotnet bin/debug/netcoreapp./aa.dll(lldb target create dotnet-../dotnetcurrent executable set to dotnet-../dotnet arm).(lldb settings set target.run-args bin/debug/netcoreapp./aa.dll(lldb rprocess launched dotnet-../dotnet arm)hello world!going to sleep!process stopped thread name dotnet stop reason signal sigstop frame xfce xfce svc x xfcec cmn r xfcf mov r r xfcf ldrls r sp (lldb plugin load dotnet-../shared/microsoft.netcore.app/../libsosplugin.so(lldb sos(lldb sos helpstack dump handlecommand(command sos help)segmentation fault i did same steps on x and lldb-.(lldb sos-------------------------------------------------------------------------------sos is a debugger extension dll designed to aid in the debugging of managedprograms functions are listed by category then roughly in order of......(lldb sos helpsos command help not found home/furt/dotnet-./shared/microsoft.netcore.app/../libsos.so undefined symbol help
