issueId,body
303653126,i have a rails api serving a react spa it works perfect but i had to do a modification to use activestorages direct uploads.the problem appears when trying to create a direct upload i.e a blob activestorage::directuploadscontroller will fail with some errors which i believe are expected on a normal app but not on an api controllers these are the errors http origin header didnt match request.base_url cant verify csrf token authenticity. my solution has been to change this line make: class activestorage::directuploadscontroller applicationcontroller i think the problem is solved because my applicationcontroller inherits from actioncontroller::api .if my assumptions are correct shouldnt activestorage controllers inherit from actioncontroller::api or actioncontroller::base depending on config.api_only true
302963128,equality comparisons between dates and times can take some extra time to comprehend i tend to think of a date or time as before or after another date or time but i naturally read and as less than and greater than this change seeks to make date/time comparisons more human readable
299921419,weve been bumping arel in lockstep with ar for some time now every rails release requires a new arel release and arel releases occur specifically for rails releases.were not gaining any maintenance freedom by keeping it as a separate gem while we are paying the costs of coordination.scrolling through shows few notable downstreams that arent also depending on active record so this change doesnt force new dependencies onto the ecosystem at large well release a new version of the arel gem that depends on the new version of activerecord so people will still be able to smoothly upgrade this just means theyll need ar installed but not loaded/required).we have no plans to rename the top level arel constant.---housekeeping x copyright/license x tests integrated x rubocop reformat x nodoc all anything else
298036838,references skipping over to sidestep the symbol_from_string.to_sym.dup bug./cc mtsmfm matthewd
294503770,tenderlove and i worked on this which adds parallel testing to rails applications by default new applications will have parallel testing enabled by default and older applications can add it to their test helper: rubyclass activesupport::testcase parallelize(workers end parallel testing in this implementation utilizes forking processes over threads the reason we tenderlove and eileencodes chose forking processes over threads is forking will be faster with single databases which most applications will use locally using threads is beneficial when tests are io bound but the majority of tests are not io bound note after some experimentation we added a threaded parallelization method as well but forked processes are still the default.if an application doesnt want to use parallel testing they can either remove the parallelize block from the test application or set parallel_workers to or fewer for environments where you want to change the default number of workers from what youve set in your test_helper.rb you can export set an environment variable to change the number of workers used the following will use workers and split the tests into processes. parallel_workers bin/rails test note while parallel testing will work with multiple primary databases it currently doesnt rollback fixtures correctly im actively working on fixing that but decided it was out of scope for this particular feature since fixing it is not a feature of parallel testing but rather a bug inconsistency in how rails is handled the fix for that should be coming shortly parallel testing and multiple primary databases does work with tests if not using fixtures im not sure why i thought this but i just tested it locally again and the fixtures work i think i had a bug in my setup the last time i tested this.if you have multiple databases they can be setup like this in your test_helper.rb rubyclass activesupport::testcase parallelize(workers parallelize_setup do worker create a db w worker runs after processes are forked end parallelize_teardown do worker delete the test databases or other cleanup runs before processes are closed endend to do x documentation x guides x changelogcc tenderlove dhh
287712064,steps to reproduce ensure gem pg is in gemfile bundle update rails s expected behaviorrails server should run actual behavior gems/activerecord-../lib/active_record/connection_adapters/connection_specification.rb::in rescue in spec specified postgresql for database adapter but the gem is not loaded add gem pg to your gemfile and ensure its version is at the minimum required by activerecord gem::loaderror system configuration rails version ruby version the issue appears to be caused by this line
287563753,summarypg is just released and most gemfiles dont restrict its version but the version is checked when connecting to the database which leads to the following error when after bundle update : gem::loaderror cant activate pg already activated pg-.. see also this pg issue for pg was done in commit fa but the pg version constraint was not yet relaxed.the second commit switches the queue_classic repository to an open pull request in order to enable testing on pg im not sure if this is desired so take it a proposal only rails version informationthe patch is now backported to rails and rails so that pg will work together with rails and until these versions are released please add a gem version constraint to the gemfile like: gem pg edit update information about rails and
287529251,steps to reproduce start a new rails project with activerecord add gem postgres to the gemfile bundle start bundle exec rails s visit the root page expected behaviorthe default public page should display actual behavior gem::loaderror cant activate pg already activated pg make sure all dependencies are added to gemfile. it appears that a squiggly version check is made in postgresql_adapter.rb that fails now pg has recently released system configuration rails version ruby version
281901361,before noticed during pair/mob programming sessions with peers thatdespite the speed boosts provided by bootsnap and spring there is anoticeable latency between firing a bin/rails server command and anyfeedback being provided to the console depending on the size of theapplication this lack of feedback can make it seem like something iswrong when rails is simply busy initializing.this change may seem gratuitous but by just printing one line to stdoutwere giving a clear signal to the rails user that their command hasbeen received and that rails is indeed booting it almost imperciptiblymakes rails feel more responsive.sure the code doesnt look very fancy but theres no other appropriateplace i could think of putting it than boot.rb
281484633,steps to reproducecurrently with the activestorage::service api you can only get a link through the url method which for most services gives back a public url that expires in some timeframe it would be very useful if there was a file method that returned the backing file object from the service so that you have more flexibility in how you can expose those files system configuration rails version beta
276391661,steps to reproducewhen two predicates a and b are given to a where clause rails combines them using and which is the expected behavior rubymodel.where(col col to_sql select models from models where models.col and models.col when the clause is negated using where.not rails distributes the not to every predicate before combining them using and why rubymodel.where.not(col col to_sql select models from models where models.col and models.col expected behavior not(a and b not(a or not(b in my example the query should look like: sqlselect models from models where models.col or models.col actual behavior not(a and b not(a and not(b wrong)its worth noting that the correct behavior can still be obtained by writing sql directly: rubymodel.where.not(models.col and models.col to_sql select models from models where not models.col and models.col it makes the construct where.not behave very differently depending on the kind of arguments which are passed to it.the culprit seems to be located here system configuration rails version ruby version mri
274307080,pushing up to get feedback on implementation documentation config in an initializer ruby config/initializers/content_security_policy.rbrails.application.config.content_security_policy do p.default_src self https p.font_src self https data p.img_src self https data p.object_src none p.script_src self https p.style_src self https unsafe_inline specify uri for violation reports p.report_uri csp-violation-report-endpointend report csp violations to a specified uri for further information see the following documentation rails.application.config.content_security_policy_report_only true per controller configuration ruby override policy inlineclass postscontroller applicationcontroller content_security_policy do p p.upgrade_insecure_requests true endend using literal valuesclass postscontroller applicationcontroller content_security_policy do p p.base_uri endend using mixed static and dynamic valuesclass postscontroller applicationcontroller content_security_policy do p p.base_uri self endend
273278207,supports vanilla redis hiredis and redis::distributed supports memcached-like sharding across redises with redis::distributed fault tolerant if the redis server is unavailable no exceptions are raised cache fetches are treated as misses and writes are dropped local cache hot in-memory primary cache within block/middleware scope read_/write_multi support for redis mget/mset use redis::distributed for distributed mget support delete_matched support for redis keys globs. ruby defaults to redis://localhost config.cache_store redis_cache_store supports all common cache store options namespace compress compress_threshold expires_in race_condition_tool and all redis options cache_password rails.application.secrets.redis_cache_password config.cache_store redis_cache_store driver hiredis namespace myapp-cache compress true timeout url redis://:#{cache_password}@myapp-cache supports redis::distributed with multiple hosts config.cache_store redis_cache_store driver hiredis namespace myapp-cache compress true url w redis://myapp-cache redis://myapp-cache redis://myapp-cache redis://myapp-cache redis://myapp-cache redis://myapp-cache or pass a builder block config.cache_store redis_cache_store namespace myapp-cache compress true redis redis.new deployment note take care to use a dedicated redis cache rather than pointing this at your existing redis server it wont cope well with mixed usage patterns and it wont expire cache entries by default.redis cache server setup guide
270845724,summarythis pr is meant to be a placeholder for the activestorage guide.having implemented a service for openstack i have a sense of whats necessary to build a new service and to integrate activestorage into an app.this pr is a work in progress and i hope to gather feedback as the guide comes together.topics x how to attach a file(s to a model x how to remove the attached file x how to link to the attached file x how to implement a download link x how to create variations of an image x how to generate a preview for files other than images x how to upload files directly to a service x how to add support for additional cloud services x how to clean up files during testing use lessons learned in x example how to use direct upload events in a form
266899946,phantomjs was abandoned and chrome headless is seeing a major adoption
261423140,"when puma/puma is merged puma will support the early hints statuscode for sending assets before a request has finished.while the early hints spec is still in draft this pr prepares rails toallowing this status code.if the proxy server supports early hints it will send h pushes to theclient.this pr adds a method for setting early hints link headers via rails,and also automatically sends early hints if supported from the stylesheet_link_tag and the javascript_include_tag .once puma supports early hints the early-hints argument can bepassed to the server to enable this note that for early hints to workin the browser the requirements are a proxy that can handle h,and https.to start the server with early hints enabled pass early-hints to rails s .this has been verified to work with ho puma and rails with chrome.the commit adds a new option to the rails server to enable early hintsfor puma.early hints spec tenderlove who i worked with on this feature---in the screenshot below you can see the pushes from early hints.! screen shot at pm"
259251835,add a mechanism for generating and storing previews images extracted from non-image blobs provide two built-in previewers one that extracts the first frame from a video and one that extracts the first page from a pdf document the video previewer relies on ffmpeg and the pdf previewer relies on mupdf dhh
259040189,summary this generator is used when we want to generate a model which dont need active record as plain old ruby object in almost use cases that i expect its executed through the command as bin/rails g model money no-orm examples bin/rails g model address no-orm pretend create app/models/address.rb invoke test_unit create test/models/address_test.rb bin/rails g poro_model address pretend create app/models/address.rb invoke test_unit create test/models/address_test.rb generated codesthere are so simple but i feel that its troublesome a little to create manually rubyclass addressend rubyrequire test_helperclass addresstest activesupport::testcase test the truth do assert true endend
255404483,steps to reproduceusing actioncable with the redis gem upgraded from to and attempting to broadcast on a channel seems to yield this exception: specified redis for action cable pubsub adapter but the gem is not loaded add gem redis to your gemfile and ensure its version is at the minimum required by action cable). going back to makes ac work again as expected expected behaviorac should work actual behavioran exception is raised indicating the gem is not loaded but it seems to be.going back to makes ac work again as expected system configuration rails version ruby version
250996767,"ive been using active record for two days now and who do you think you are what kind of wizardry do you think youre capable of what gives you the right to do such magical things on my behalf?in any case i love you.yours truly,sam"
247861677,the combination of config/secrets.yml config/secrets.yml.enc and secret_base_key is confusing its not clear what you should be putting in these secrets and whether the secret_base_key is related to the setup in general.this pr will deprecate secrets.yml and instead adopt config/credentials.yml.enc to signify what these secrets are specifically for keeping api keys database passwords and any other integration credentials in one place.this new file is a flat format not divided by environments like secrets.yml has been most of the time these credentials are only relevant in production and if someone does need to have some keys duplicated for different environments it can be done by hand.this leaves us with what to do with secret_base_key for test and development well instead simply derive values for both based off a known constant these secrets are not supposed to withstand any sort of attack in test or development.its only in production and derivative environments like exposed betas where the secret actually needs to be secret so we will birth the new credentials.yml.enc file with secret_key_base set instead on new apps.this change will setup the encrypted credentials along with the new application skeleton because even if you make a mistake and forget your key its only production thats impacted so it wont slow down anyone just getting started with development or test.finally this would leave us with a single rails_master_key for services like heroku to set once this has become the standard they could even ask for this key when its missing on the rails buildkit deploy such that the setup is all smooth.note we will just keep rails.secrets and friends around the rails.application.credentials setup will be a new concurrent approach all new apps would use it but we wouldnt need to screw existing apps.work left x implement config.require_master_key instead of config.read_encrypted_secrets x alert at the end of rails new app that there is a master key what it is and that you should put it in your password manager update all documentation to talk about credentials rather than secrets x update all railties tests to deal with missing secrets.yml and new master.key and credentials.yml.enc
237636694,i couldnt find another issue about this sorry if it has already been addressed)using both rails and rc i get the following message on boot: the pgconn pgresult and pgerror constants are deprecated and will beremoved as of version you should use pg::connection pg::result and pg::error instead respectively.called from app/vendor/bundle/ruby/../gems/activesupport-../lib/active_support/dependencies.rb::in load_dependency my pg version is downgrading to makes the warning go away
237079324,this patch improves the performance of inserting fixtures from o(n to o().previously it would require queries to insert fixtures into one table now it takes only one query per table.disabled on sqlite which doesnt support multiple inserts.some benchmarks: with two tables each with k records time to insert fixtures on mysql:before safter s while k fixtures may sound unrealistic at shopify scale we have hundreds of tables each having up to fixtures in our app this patch dramatically improved the performance of test helper this patch would be especially helpful for those apps who use fixtures(:all i heard its the case for basecamp too). closes matthewd
232248996,therubyracer is a relic it depends on an ancient version of v that has multiple known security vulnerabilities particular this is the equivalent of shipping a dependency to chrome version chrome was released all places that talk about therubyracer or include it in templates should be replaced with mini_racer that depends on the most recent version of v.per
232044881,its extremely common as evidenced by the commit in this pr of rails conversions to set a default value for a class_attribute so lets provide that directly
228724179,key-based cache expiration is an incredibly powerful simple way to do away with the error-ridden ways of manual cache expiration but it can also be highly wasteful and generate lots of cache trash this happens when you have keys which churn at high velocity leaving the abandoned keys to be garbage collected with no hint to the fact that they will never be used again if you cache write volume is high and you turn over your entire cache allowance frequently enough this results in cache trash crowding out less-frequently-accessed-but-still-valid keys which in turn leads to high cache miss rates.we can solve this problem by making the keys stable by separating the explicit version so you can keep a stable key like products and an associated version like instead of the combined projects key weve been using so far this means that no matter how frequently product is touched itll still only write to the same cache key thats the recycling part here.this approach is similar to how http caching works theres a cache key in the form of the url and then theres a version component in form of the etag
224152177,fixes find_each find_in_batches and in_batches apis usually operate on large numbers of records where its preferable not to load them all into memory at once.if the query cache is enabled it will hold onto the query results until the end of the execution context request/job which means the memory used is still proportional to the total number of records these queries are typically not repeated so the query cache isnt desirable here.r matthewd
214798675,in basecamp we often use before_validation callbacks to initialize belongs_to associations like so: rubybelongs_to personbefore_validation self.person current.person belongs_to accountbefore_validation self.account person.account this pr adds a default option to the belongs_to macro to formalize and simplify that pattern the default option adds a before_validation callback that initializes the association with the given lambdas return value its used like this: rubybelongs_to person default current.person belongs_to account default person.account cc dhh
213299296,"summary what is the improvement on my local database k schemas test memory usage m k i use benchmark-memory gem i put the detail data on other information on our production server k schemas save our production real memory usage from about gb to mb why i do this background our production structure is multi-schema we use apartment gem.currently we have about schemas.i found our server will consume a lot of memory about g per puma worker while using active_record to connect to the database code i modified the sql statements inside the load_additional_types method because i found the current sql statement is loading too much postgresql type data from pg_type.but there are a lot of redundant types for active_recordabout pg_type table(a composite type is automatically created for each table in the database to represent the row structure of the table),so if there are a lot of tables in the database especially for multi-schema structure database postgresql will create a lot of records in the pg_type table how to do iti use select distinct to filter them in order to reduce memory bloat.i think active_record doesnt need to be mapped to all these records because we dont have the types name is the same as the tables name.i have two solutions use select distinct because in multi-schema structure there are a lot of redundant data on pg_type use t.typname not in select distinct on table_name table_name from information_schema.tables)for performance considerations i choose to use select distincti test this patch on our production environments it reduce a lot of memory usage.before this patch one worker consumed memory about gb(because records selected from the current sql statement we have about schemas in our database)after this patch one worker just consumed memory about mb(only records selected from the amended sql statement other informationi also use benchmark-memory gem to test on my local environmentsi create two database environments development schemas big schemas) benchmark.memory do x x.report(:normal do y.times do activerecord::base.establish_connection(:big).connection activerecord::base.establish_connection(:development).connection end end x.report(:patch do require active_record_postgresql_adapter_ext y.times do activerecord::base.establish_connection(:big).connection activerecord::base.establish_connection(:development).connection end endx.compare!end result: calculating normal m memsize k retained m objects retained strings retained patch k memsize k retained k objects retained strings retained)comparison patch allocated normal allocated x more it is about times difference"
211969654,summaryadd samesite to the cookies to reinforce the security define lax as a first step strict is also supported but is too strict as its name suggests other information samesite is the new recommended way to keep your website secure it would make the csrf protection obsolete.some links
209899404,def new_cipher openssl::cipher.new(aes--cbc end def cipher(mode data cipher new_cipher.public_send(mode cipher.key key cipher.update(data cipher.final endunauthenticated cbc mode with a constant iv this is not up to the minimum standards of how a modern cryptosystem should be designed please use an authenticated mode gcm or if unavailable derive an authentication key and hmac the ciphertext and generate an unpredictable random iv each and every time an encryption is performed
209153155,after further deliberation and reflecting on how disruptive the proposed change for gemfile->gems.rb/gems.locked is for the comparable gain were going to revert to the original plan of putting package.json in the root i dont love adding to a messy/overloaded root but the pain of patching around this isnt worth it so well live with some scar tissue without scars you havent lived
208987200,this ensures multiple threads inside a transactional test to see consistentdatabase state.when a system test starts puma spins up one thread and capybara spins upanother thread because of this when tests are run the database cannotsee what was inserted into the database on teardown this is becausethere are two threads using two different connections.this change uses the statement cache to lock the threads to using asingle connection id instead of each not being able to see each other.this code only runs in the fixture setup and teardown so it does notaffect real production databases.when a transaction is opened we set lock_thread to thread.current sowe can keep track of which connection the thread is using when werollback the transaction we unlock the thread and then there will be noleft-over data in the database because the transaction will roll backthe correct connections eileen m uchitelle matthew draper cc matthewd
208210489,fixes config/secrets.yml.enc using sekrets to allow storing production app secrets right in source control when running bin/rails secrets:edit the file is decrypted and opened in a tmp file that then gets destroyed after the file is encrypted again and written back to its original location differs sligthly in the proposed first-call experience in that we generate a key instead of asking for it also supports storing the key in config/secrets.yml.key instead of always going the rails_master_key .pending x tests x restricting rails s boot when no decryption key is present x merging encrypted into the standard secrets after decryption
206288762,some ar methods allow raw sql where raw sql is rarely necessary this opens up applications to sql injection vulnerabilities when a developer unwittingly passes params or a model attribute to the ar method.code like this looks innocuous though it actually is an exploitable sql injection vulnerability: rubyclass postscontroller applicationcontroller def index posts posts.order(params :order_by ).limit endend a probably-not-comprehensive list of such dangerous apis can be found at apis should be changed to not allow raw sql in the rare case where raw sql is needed the developer should be forced to acknowledge the risk by using an api whose name indicates the danger.this would be a breaking change though which im assuming would not be acceptable this pr adds an ar config flag that when enabled restricts the arguments that can be passed to previously dangerous ar apis the previous functionality can be accessed using unsafe_raw prefixed apis.these changes take a bit of work so im opening this pr early for discussion so far ive made changes to the pluck order and reorder apis.ill be curious to hear what folks think about the idea im happy to try a different approach if anyone has suggestions but it would be really good to remove some sharp edges from ar
203688645,consider this example that does not use parameterization: rubyclass invitationsmailer applicationmailer def account_invitation(inviter invitee account inviter.account inviter inviter invitee invitee subject inviter.name invited you to their basecamp account.name mail subject subject to invitee.email_address from common_address(inviter reply_to inviter.email_address_with_name end def project_invitation(project inviter invitee account inviter.account project project inviter inviter invitee invitee summarizer projectinvitationsummarizer.new(@project.bucket subject inviter.name.familiar added you to a project in basecamp account.name mail subject subject to invitee.email_address from common_address(inviter reply_to inviter.email_address_with_name end def bulk_project_invitation(projects inviter invitee account inviter.account projects projects.sort_by(&:name inviter inviter invitee invitee subject inviter.name.familiar added you to some new stuff in basecamp account.name mail subject subject to invitee.email_address from common_address(inviter reply_to inviter.email_address_with_name endendinvitationsmailer.account_invitation(david@basecamp.com jason@basecamp.com).deliver_later using parameterized mailers this can be rewritten as: rubyclass invitationsmailer applicationmailer before_action inviter invitee params :inviter params :invitee before_action account params :inviter .account default to invitee.email_address from common_address(@inviter reply_to inviter.email_address_with_name def account_invitation mail subject inviter.name invited you to their basecamp account.name end def project_invitation project params :project summarizer projectinvitationsummarizer.new(@project.bucket mail subject inviter.name.familiar added you to a project in basecamp account.name end def bulk_project_invitation projects params :projects .sort_by(&:name mail subject inviter.name.familiar added you to some new stuff in basecamp account.name endendinvitationsmailer.params(inviter david@basecamp.com invitee jason@basecamp.com).account_invitation.deliver_later thats a big improvement its also fully backwards compatible so you can start to gradually transitionmailers that stand to benefit the most from parameterization one by one and leave the others behind
202266560,erubi offers the following advantages for rails works with rubys enable-frozen-string-literal option has smaller memory footprint does no freedom patching erubis adds a method to kernel has simpler internals file lines of code has an open development model erubis doesnt have a public source control repository or bug tracker is not dead erubis hasnt been updated since erubi is a simplified fork of erubis that contains just theparts that are generally needed which includes the partsthat rails uses the only intentional difference inbehavior is that it does not include support for tagsfor debug output that could be added to the actionview erbhandler if it is desired
