issueId,body
262822072,for home automationexample:fa-door-openfa-door-ajarfa-door-closeda whole set for home automation would be great!i am thinking amongst others:fa-window-open ajar closedlight-bulb-on offradiator-on offthermostat various stateshvac-heating cooling off fan-only...pir-on offgaragedoor-open ajar closedfridgefreezerliving-roombedroomkitchenconservatoryatticaquariumfirehallwaylandingbathroomtoiletbasically a whole home automation set.thanks
240662242,this issue ties very closely to though to have the symbol for ether .ether is the token used within the ethereum network one of the largest blockchains currently ranking nd in marketcap at usd.)although its very closely related to tesla model symbol as pointed out by u/ludachris the symbol was officially announced as the ether symbol back in june cases would be the same of iot dapps websites ui/uxbuild on i class=fa fa-eth aria-hidden=true> icon image is the greek uppercase of xi html entity code xi; ----please add a reaction to show support
239731876,a set of icons for mixer live streaming service. fa-mixer-live ! fa-mixer-live
237664677,its yall are slackin get on it already
236643127,"hello font awesome team,id like to suggest mahara as a new icon mahara is a popular open source eportfolio project used by schools higher education and other organizations around the world.mahara integrates font awesome and all icons in its code base are font awesome having the mahara logo as icon makes it easy to use it in the codebase as icon rather than image where needed users can work more flexibly with the icon.the moodle learning management system has gone over to use font awesome icons and prefers that any icons are represented by a font awesome icon having the mahara icon as front awesome icon would be beneficial so as not to use a generic icon would be fantastic to see the mahara logo the rauiri as a font awesome icon the downloadable files are at if any other format should be provided please get in touch i attach the png version of the secondary logo which is the one to be used as stand-alone icon as reference as i cant upload the svg version.thank you for taking this icon request into consideration.kristina! mahararauiri_x"
224579532,hi everyone thanks for the great job and for all the effort spent so far!i found myself doing a personal webpage on github and i really appreciated the style of fa icons!great job while i was looking for some brand icons i could not find the matlab/mathworks logo.matlab is a widely used and well established tool for engineers and researcher and is used all over the world i reckon it would be a benefit for so many users to have it in fa brands!matlab/mathworks icon is simple and clean here it is:! matlab icon
219605021,since the mastodon fediverse is gaining traction at the moment there will soon be a need to update all the social profiles with a new icon.the mastodon logo logo
217585884,cross-posted from the fapro ticket developer community needs a push toward doing a better job with passwords.we cant go more than a few months without hearing about a huge data breach where unsalted password hashes are sold.more troubling i recently clicked forgot password on a website the company sent my password to me via email plaintext thus they are storing plaintext passwords in their database begging to be hacked i still dont know what to think about companies that wont accept special characters for instance my bank wont let me use my tier password they say you cant use in a password what are they doing to cause that constraint doesnt seem good.so my suggestion plea to fortawesome is to come up with a symbol that means we promise not to store plaintext passwords in fact we use one of the fort-awesome-password-committee-approved one-directional salted hash methods people could use that icon as a symbol to be trusted where they collected passwords then i would know when i could trust a site with one of the passwords i use broadly.something like:! image a salt bottle with a padlock or youre designers come up with something even if you had some false-positives you would still be doing a great service to the dev community by promoting high standards and best practices i suspect that given your license you would have to work some serious magic to get this to be at all viable still its a noble goal go forth and awesome please where false-positives is a euphemism for people using it even though they hadnt implemented those standards
215379974,uikit is a lightweight and modular front-end framework css/js it would be really great for the uikit community if the logo gets included for consideration
215376161,pagekit is a new modern open source cms many users are using font awesome and it would be great to get the pagekit logo included for consideration
210241370,steemit is a social news service which runs a blogging and social networking website on top of a novel blockchain database known as steem
197467224,adding this doc file creates a good standard on how to behave for contributors also it stands to create a good and comfortable place where to work together as a community.didnt find nothing related to this kind of file so im proposing to merge it
195853517,odyssey is a growing social platform that is popular with millennials communities and creators would like to include links to their odyssey profile on other sites and platforms social-link--grey assets can be provided
195501892,not only is font-awesome free as in free speech its free as in beer cheers beer
192788785,im looking for an icon for the new social site gab.ai here is a x png! fa-gab
190614523,lisk is an open-source blockchain platform for decentralized applications written in javascript they raised bitcoins usd at todays btc price in their ico phase earlier this year they are at rank on the list of highest funded crowdfunding projects their currency symbol is infos font awesome has other relevant currency symbols like bitcoin already i would like to see the currency symbol for lisk too.website
189282142,tookapic is a wonderful community based on taking picture everyday and uploading daily they have an amazing logo that i wish would be featured in font awesome press page includes a link to their logo and they are properly formatted here is the direct link tookapic-logo.zip includes the files both svg and png and white and black.this is a brand logo the userbase is fairly large and includes a lot of programmers the main use would be for add-ons api use cases and icons for website i simple inclusion of this logo would be fine optimal it would include a normal version circle version and square version thank you d! tookapic_black
185644763,hi!im a designer who creates layouts for websites i currently work for a website that sells real estate and vehicles that uses fontawesome icons by default.id like an icon for a half bath and it would be a toilet icon the fa-bath and fa-shower icons already available at fontawesome are more suitable for bathrooms with bath/shower options and are not suited for half baths and restaurant restrooms.i believe it will be very useful for the fontawesome community and id appreciate it if made available.here are some images for reference.! icons_toilet
185232936,id like to request a number of pie-chart icons representing different combinations of chunks of the total pie.im currently using image icons for this e.g to represent the users progress of collecting a set of items and whether they are still actively collecting based on their last update.for example the pie-chart represents that they completed their collection the pie-chart represents that they collected more than of the collection but havent updated their list in the last months the pie-chart represents that they collected more than of the collection and are actively collecting and so onwhat im looking for:fa-pie-chart-:! pie-chart dont have any real experience creating svg graphics but ill supply them on short notice if this will get these icons implemented sooner
183281445,hi argentinian people drink mate its like a tea but we drink this all the time its a national symbol like tango dance here are some examples and obama loves it the pope you
179272307,i would love if you could add fa-cog-o the same style as all the other o icons
176530402,we devs need the devrant icon included in this
176026104,we would use this in hundreds if not thousands of placements in our taco-themed application.perhaps a simplified version of something like these:! taco
173913814,"hi,please add the logo of may also be called as pengyouquan in china"
172623440,bilibili stylized as bilibili chinese pinyin blbl is a video sharing website themed around anime manga and game fandom based in china where users can submit view and add commentary subtitles on videos it is a domain having tv extension this website uses adobe flash video and html technology to display user submitted videos hosted by third-party sources while featuring a real-time overlaying subtitle system for interactive playback experience.website
170181309,fa-mattermost mattermost is an open source self-hosted slack-alternative as an alternative to proprietary saas messaging mattermost brings all your team communication into one place making it searchable and accessible anywhere its written in golang and react and runs as a production-ready linux binary under an mit license with either mysql or postgres.! mattermost source svg
167944204,would love to see a stan icon for instana
166117832,neos use font awesome in the backend it would be great to have it in the collection!logos can be found here logo
166081296,"hello,i would appreciate if you could include an arch linux icon into awesome font:! arch linux icon can find more artwork here"
164086847,there are no walmart store brand in font awesome.what it should look like
162943380,something simple like this image
161357225,please add golang icon in your package
158756640,because ia ia cthulhu ftagn phnglui mglwnfah cthulhu rlyeh wgahnagl fhtagn
156847964,use cases:a user wants to place a hold on the page that must be unheld before proceeding to the new page.a provider wishes to put a block on a user action that must be intentionally unheld before a user may proceed.a user wishes to say something through an icon akin to like-ing or favoriting without committing to an emotion that differs from the mood of what is already in play.! hodor
155053463,it would be great
154264254,instagram just updated their app and all app icons would be great if you could update this really soon
154106862,socrata is the leading provider of open data and transparency software for governments and non-profits that wish to better engage with their constituents.a socrata logo font icon would be very useful for civic developers who wish to cite the use of socrata customer data in their applications.! black_glyph
152051377,now that gitlab is built in can we have a sqaure icon as i currently use square icons on my site however git lab looks out of placethanks
151845159,"hello there,id love to see a feather icon in the font i think this would be a great addition.i know there is already a topic for fa-feather but subtitled fa-apache.i dont intend to use it as an apache icon so im creating this new topic.that kind of icon would be nice img src what use for that feather it could be usefull to stylize depending on the icon rotation handwriting signature lightweight"
150718298,saturn is a universal symbol for well the universe this can be used for anything dealing with planets space or anything out of this world! saturn
140863514,ethereum icon! ethereum logo icon do you have an svg version of the eth logo would be great for easier integration there are many use cases there is a completely new market popping up decentralized applications dapps i predict a massive demand to be able to easily use this icon in future iot dapps sites ui/ux build on i class=fa-icon-ethereum> just a few examples unicode symbol
140214381,as an addition to the social media section friendica would be nice
139681437,confluence is a team collaboration product created by atlassian by a few in the fa-jira ticket icon example
136668726,it would be good to have an icon hipchat for the atlassian hipchat im application included with font awesome
135653020,would like to have an icon that resembles a symbol for a cpu working on a system dashboard and there isnt anything related to system settings.! image
135291807,i noticed that there was a fa-twitch but there wasnt a square version of it ive requested this because i currently have a side navigation bar which looks like this:! capture you can see every single icon other than fa-twitch has a squared version if it were to be added itd most likely look something like this:! twitch you guys could add this that would be great thank you smile
131934513,a logo of a cms that is up and coming and it would be great to show them support at the footer of sites built with grav example used in sentence built with love by grav(logo
127296453,ive done a search and havent see a request for the c language.i and what id assume would be many others would use this icon on our websites to showcase what languages was used in a project it could also be used for a web based cv to showcase someones skills.as for design ideas im thinking something like this a lot of the fontawesome icons have a square version and a non square version this image could be used to create both options ideally both would be without the arrow
124563021,hello dave would be very cool to see monero icon added to font-awesome monero is a secure private untraceable currency it is open-source and freely available to all monero provides a place where your financial activities are private monero is one of the leading cryptocurrencies in the post-bitcoin world and it is built on principles of privacy decentralization and scalability.about branding package already has logo in several formats and even in ai adobe illustrator format.! monero-logo user base and adoption definitely requires an icon in the fontawesome package which is de-facto standard in a modern website design so far thanks in advance
122731260,a container icon would be ideal for the transportation icons section my company and i suspect many others transport related ones need to use of transporting containers for their icons which is usually related with the provided fa-ship fa-train and fa-truck .some ideas container container container of the real object
121097243,please many christians will be happy to use a icon like the bible like this img src width height or img src width height or img src width height
120887909,social gaming network from blizzard it can be used on gaming blogs ang magazines many players show where they play!steam twitch etc icons are included in font-awesome
117469848,i would like to request an emacs icon something rendered from emacs or emacs thank you
115781413,akin to the battery levels and volume levels different wifi quality symbols would be handy for use in toolbars of tiling window managers i.e i want to use this in my own wm config!).something along these lines for signal strength:! wifi quality
112427078,under brands
110701682,airbnb is a reliable portal where people can publish discover and book unique accommodations around the world! air-bnb-logo
110246641,hello there!i would be glad if you can add a d printed icon like this one:! drawing
109948969,need a icon for compare items
109033154,"hey,i want the logo of discord as an font-awesome icon i would use it on serval websites to allow people to easily join our discord lobby.it would be cool if theres one icon in the speech bubble like in the favicon and one icon just the controller regards,sidcode"
108486376,since nearly every other cms has is own icon it is time that the flatfile cms kirby gets his own.usage i would use it in my website-footer edit the logo can be found here
104563369,im planning to use it for categories about transportation.imho its a nice addition to the already existing transportation icons.my english isnt perfect so here are two examples of trailers i would like very much to be added although the second one is called a caravan maybe?):! icon_transport_trailor
99844046,an icon for a battery that is chargingsomething like this:! image
98369990,is a cloud platform for developer of china would be nice having the icon!! afafdcee format
98361470,octobercms is a recent cms which is getting fame by the minute would be nice having the icon
94494652,free code camp is a fast growing open source community of people who practice coding by doing pro bono work for nonprofits heres our iconographic logo community members plan to use font awesomes free code camp icon when building projects that link back to free code camp such as their portfolios we would use it internally in our community as well
94102617,id like to use the facebook messenger icon since my app is sharing content through it and im counting the stats
93301756,id like to request a new icon fa-plus-minus the icon itself would look like this use case i have a screen where users manage lists of items currently i use an edit icon fa-pencil that changes the ui so that the user can manage that list add items or remove items ive found from a lot of user feedback that the edit icon is somewhat confusing for whatever reason they believe the edit icon is for renaming things and not for adding/removing things i think this new icon would be much clearer for uses like this
93286084,icon for lattes plataform lattes.cnpq.br
93106643,hi thanks for let us ask for new icons im building my web with hotel master theme and i noticed there are not so many hotel resort icons for example a need to indicate that my hotel is close to a ski resort would you help me i was thinking that a ski icon would be just right or something with snow even a snowflake or a snowy mountain thanks greetings from argentina.tami
89968459,itd be a pok ball which would represent the pokmon franchise mostly a brand thing.ex
87083331,would be great to have an angies list icon i have had clients request this icon on their sites! image
85504887,is a social network widely-used by koreans
82396667,to mark vr virtual reality enabled apps and webvr enabled web sites and cordova apps it would be helpfull to use an icon with the catchy google cardboard logo but with a more general name site-assets/logo-cardboard-white.svg
79410692,formerly odesk/elance
79387724,hey i think it would be awesome to add a font-awesome icon for gitter those who dont know gitter its a communication network for developers kind of like an irc chatroom but based on github.it would be nice to have this icon to be able to link to the gitter-chatrooms of some of our projects on the projects website kind of like social media icon branding)here are png versions of the icon in question:! gitter are links to svg files of the same icons: icon-gitter-square regardsdobbelsteen
75951419,could do with an icon for twitters periscope.! image
74969051,contract love to see a contract icon thanks for the great work kevin
74598984,i hope you can include the plain and boxed version of the freelancer icon in font awesome:! logo of freelancer requested this since you already included some of the common social media icons such as facebook twiiter and google the icons will be beneficial to developers and designers whose working in freelancer and it is very important for freelancers like us.thanks a lot cheers
74459695,hi i would like to request an icon for glassdoor plan to use link to our glassdoor page.! glassdoor-badge
68045903,would be nice to get gnu social previously known as statusnet icon svg
64503961,itch.io is an online game store the following is the monochrome logo present on their blog particular use case is for linking to my profile on my website and for individual games links anyone with games there might benefit from being able to introduce links using the logo
63251635,modem work in an it division and were using font awesome icons to visually define our services on our intranet to rest of our corporation
60909637,id like to see a generic graph icon similar to the image below i expect it to have multiple use cases ranging from metaphorical/symbolic to literal however cant really hone in on what a good generic symbol for it would be
60442762,theres a new live streaming site known as beam that is almost like twitch a lot of people i know have been going over to beam since it has a smaller delay plus they are extremely organized they plan to add a lot to their api and all around seems like a very good livestreaming site im requesting to add their icon can be found here so it is easy to implement in their website as well as mine
59491037,include a few use cases for your requested icon how do you plan on using it?this symbol would be used for ripple gateway sites on various forums or websites that are ripple related or for merchant sites that are integrated with a ripple payment solution.attach a single color image or two that represent the idea youre going for.! images
59047890,please can we have an icon for a hard hat as used in construction
57976746,a hacker rank icon would be nice thanks for the great library!! typemark--inversex-eefdcbdcedadfc
57925236,the pack already has moon-o and sun-o but misses the normal versions fa-sun fa-moon).these are very common icons i think they deserve the default filled pairs like fa-heart has.in my current case i have some icons in a menubar but only moon is outlined so it breaks harmony:! icons consider adding them.thank you for all the work on this project and letting us to use it for free
57532268,"hi,looking for a symbol that indicates that a signature is required like the unicode symbol e c d or u+d! icon-signature"
57465950,download
56566402,similar to custom user icons user-md it would be nice to have an icon that combines a user and a headset this could represent one of the following aliases customer-service customer-support call-center-agentexample: the noun project customer-service by agarunov oktay-abraham
56175071,there are the chain icons but theyre not quite what youd expectalso we have wifi but no wifi unavailable icontia
55816432,there is no icon to represent queue icon of people staying in queue like in supermarket or mcdonalds would be nice.use examples displaying queue of server tasks queue of messages to be sent etc
55185285,hi everyone im setting up my new personal branding site under my hobbies i would very much like to use a drone icon to tell the world i can do aerial videos for your touristic business.please find an example attached.cheers;)! drone
54689209,icon for digitalocean.com hosting can be used with hosted by
54139840,add baidu icon into font-awesome
53708901,ive seen people using font awesome for their social networking icons but they all have to hack in their own icons for artstation.the website is here basic icon is here:! image square icon is here:! image much
53316785,aparat.com is a video sharing service like youtube for perisan.logo file is here
53188555,icon for removing the filter a la eye slash and bell slash
53079904,would eventually like a whole family of heavy equipment but this would be good for now to use as a heading icon and even smaller.these things are awkward so best view is probably from the side like this
52422084,unnamed
51971034,reference with o letter represents ms azure service
51889133,i would like to request an icon for aparat.comaparat is a video based website! aparat_logo_color_black
51263485,the linux folks have their penguin and the bsders their daemon perls got a camel fsf fans have their gnu and osis got an open-source logo hackers havent had historically an emblem that represents the entire hacker community of which all these groups are parts the glider pattern from the game of life. hacker emblem
51058611,icon to symbolise a webhook:! image
50521692,a torproject icon would be really nice some usages when a website is available as onion the icon might add some niceness when in a text some links points to onion we can add the icon in order to inform the userexemples: in a menu:homeabouttorin a text:lorem ipsum a href=xyz.onion>facto link
50508200,library
50453502,would you please add a icon for pixiv.net just like this i wanted to add my link to pixiv.net by this icon thanks a lot baiduhi
50158987,there are basically no instruments for music sites so please make the basic orchestra instruments drums guitars piano violin harpsichord and organ electric guitar ondes martenot bagpipes vihuelas hurdy-gurdies saxo etc...! instrumnets
49689144,for csv and xml files it would be nice to be able to represent those as an icon.personally i need these two but other cases come to mind such as json and yaml that might also be worth creating
49187784,edit by taglialahola devpost formerly challengepost is a social network for developers the biggest hackthon platform in the world would love to get our social icon into fa. svg png ! devpost-icon-black-rgb use fontawesome for all my links but unfortunately challengepost isnt one of them lots of hackers use challengepost and have their own websites its getting really big an icon would be amazing for now heres the images ive been using:! challengepost-gray
46729391,please add summation symbol in font-awesome
46563418,this is a social coding website that allows you to solve coding puzzles i want to link this icon to my social media links i.e linkedin github codepen).what it should look like one could be a square and one could be a circle.)! codewars you so much let me know if you need anything from me forgive my poor photoshop skills
44893942,i plan on using this to link to my venmo profile.just the venmo v as shown below
44881052,gmail-icon
44876154,i was a little disappointed to find that fa doesnt include a crunchbase icon although not surprised since it doesnt qualify as a social media site ill be using a different solution for a current web client but will look forward to an update with a cb icon in the future.thanks
44657350,i work with a lot of real estate agent websites and they always need the realtor logo.realtor logo:! web_r_blk be found here use this logo a lot together with the equal housing logo which was submitted in issue
44546740,something like and if you can horizontally! image
44241726,please add icons for full screen mode in video player icons as fa-fullscreen fullscreenmode
44004110,warehouse would really like to see warehouse icon in font awesome because currently only fa-home icon is there which is designed well to represent home but we cant use as stock or warehouse icon
43631195,please create a set of flags that can be used as a way to show users what site they are on ex a user on example.ca might see a flag of fa-flag-ca where as a user on example.com would see fa-flag-us which can be used to indicate country specific sites where a user clicks a flag and they are redirected to a country specific site.i have found two icon sets all they would need is the css
43225875,the vlc player
43118138,image like it it could be used for representing many things related with games or web apps where you as a user has a rank improvements won etc.i was wondering if numbers could help identify the icon or just the on below the top.what do you think
42744101,"thanks for your share now i want a icon www.zhihu.com,fa-zhihucould help me?thanks"
42725334,id love to see a fingerprint icon.could be useful for denoting a touch button on a mobile device.something similar in style to apples touch id simply a round area of a fingerprint).! screen shot at pm
42482209,what can it be used for member organizations would use this icon to identify points of integration with the orcid system researchers who have orcid ids are encouraged to put links to their orcid profile on their personal webpages and could use the icon there. example image ! mini-icon request checklist x this is a single icon or matched pair ex lock unlock x the title starts with icon request and is followed by the requested icon name x i have searched for existing issues and to the best of my knowledge this is not a duplicate mentioned in comments to x i have included at least one example image x the request is for a concrete object notes from the orcid about page orcid is an open non-profit community-driven effort to create and maintain a registry of unique researcher identifiers and a transparent method of linking research activities and outputs to these identifiers
42193516,waze its a cool mobile application for navigation and maps currently powered by google).website waze.com kit officially google drive logo:! presskit_waze-logo-tagline-monochrome-positive version
42156945,"could we have a kaggle icon this could be just a k like in their twitter profile page would be used as an icon link to the profile of those who use the website as yet another social media clickable on a personal website.thanks for your awesome work,rich"
42065686,hello i would greatly appreciate it if you guys can include an icon of myanimelist theres no official icon per se but you can see this one its kinda similar to the icon used in reddit
42057141,"dear developer,thank you for your work it is greatly appreciated.i would like to request a coin icon to represent money in general the banknote could be used but i feel that a coin would stand out a little bit more.thank you once more and have a nice day.radu"
41945366,the biggest online payment method in the netherlands
41391912,something along these lines would be cool:! blue-ribbon found at color doesnt matter of course i just needed to differentiate from the use case im interested in is to signify awards attributed to a project trophy isnt quite appropriate because it is the wrong tone for academic projects that receive awards from professional organizations im currently using the certificate icon but thats not quite on the mark thanks for considering
40979347,i think that the icon for ello.co would be a useful addition and not be incredibly complicated its only a curved line in a circle really.heres their logo:! aikawa_grabs at
40689795,a check engine light icon would be super helpful working on an automotive app where problems could be indicated w a check engine light more automotive icons in general would be super helpful ive seen a lot of automotive icon sets available as psds svgs etc but icon font sets ive found only include a handful of auto icons usually a car tachometer truck and thats about it
39953462,i actually working on a ski station website and i think a mountain logo would be interesting for people making website on ski station but on trekking website our anything else about mountain.exemple blue-mountain-hi
39804304,i would like an icon for you
39742378,it would be great to have an un-trash icon for use with undelete operations we have soft-delete scenarios where users will have the ability to bring records back from deletion this would be the inverse of and similar to the existing trash icon included for comparison against some quick mocks.! fa-untrash-icon
39653529,im looking for a teacher instructor icon this would basically be the same as fa-male or fa-female only one arm would be crooked and holding a pointer.similar to:! fa-instructor
39276288,i wish a new icon for font-awesome the google hangouts icon.thank you
38558355,the whatsapp double check icon its the facto standard to tell something has been checked/received by the destination i actually use this xml
38519327,hello yum please add georgian lari to currency icons.the iso code of georgian lari is gel but the icon name fa-lari would be better i mean gel has other meaning in english resources: georgian lari wikipedia official logo/icon:! image from wikipedia
37852753,we are working on an app that integrates with the snapchat via api and would like to note this in the ui and in the setup guide
37578045,i would like to have dailymotion channel icon to use on a website.i have the vector file if you need it please just ask.thank yous! dailymotion
37568194,something like this
37218965,please add the r project icon
37181319,this would be useful for identifying the location of campgrounds.it could look like this image with inverted colors so that just the tent image is black).alternate name(s tent campground
37150242,www.alipay.com
36822428,hello in my professional work as a real developer i have repeatedly come across the need for a pile of poo fontawesome icon it would make my working life much easier and would increase public adoption of fontawesome it should be in the style of the pile-of-poo emoji roi way up maxed out.thank you
36597028,"hi,firstly thanks for the icon set!id like to see in icon of a single palm tree on an island it would be great to represent holiday/vacation destinations.thanks,ian"
36289924,useful icon for video-chat interfaces toggle webcam
35653117,"hi,im a big fan of font awesome used it a lot in personal projects thanks for the truely amazing work btw and im currently using it for a big web administration panel used to control business telephony.usually i can found almost everything in fa icons but this time i would need these icon if you think they may also be useful for other people as well if you have some free time something along those outgoing call:! alt text call:! alt text call alt text no idea for total call...also i dont know if its possible add the possibility to rotate icon to an arbitrary angle like may help in some case.thanks"
35561209,i would like to have a simple slash-icon.a slash is already used in fa-eye-slash and fa-microphone-slash.if i had a slash i could build slashed versions of all icons using the awesome stacked icons-feature this would be cool
35469520,an icon to denote fan would be a great addition i think it can look like this! syw
35340612,hello was hoping to use font-awesome for the logos of an access dashboard app that im working on for gittip the idea is that an open company needs to communicate who has access to what and so it would be nice to have a pretty one-page app to dynamically source that info and communicate it heroku has their favicon open-sourced so that seems like the best reference for making font-awesome
35097451,there are a lot of bitmap icons out there that have some sort of mini-icons attached to them to indicate a dropdown menu etc so far i have not found anything similar for fontawesome even though it should be feasible.here are a few examples i am currently using in a project:! example image likely candidate would of course be fa-caret-down to indicate some kind of context menu.i dont have a pull request for this but here is an example implementation that has worked for me so far html
35073588,i think it will be very useful for people working on the academia to have a icon for the research gate scientific network so you can link to your publications on that site.here are two images based on the favicon lower quality better quality as suggested by juliohm if you like this issue please press the button do not comment with to save others mailbox from noise
34785465,different calendar-modes would be great!like a symbol for a day-mode a symbol for week-mode and a symbol for month-mode current calender icon)some illustrations:! calendarmodes is how outlooks handles it:! outlookcalmodes more outlookish-approach:! fontawesomeoutlookish
34620442,we have been looking for an icon to indicate who is the driver a steering wheel seems apt
34558640,i think the current icon fa-fire should be renamed to fa-flame .and make an icon like fire from glyficons for fa-fire image
34543528,ive needed this a couple times in the past year for realtor websites
34392462,to be included in a gis set of icons.in gis we draw geometries of several types points lines polygons and rectangles.! i_draw_poly
34212322,"hi,it would be great if we can have a resume icon some ideas"
33912552,youku is of chinas largest video websites would make a great addition to the social media icons found two variations here
33757635,hello!i need this icon for my website think that this one is useful to represent merchants jobthank you
33340763,a party balloon icon would be great for party titles in event planning etc.this should not be the same as the hot-air ballon you could ride in.variation maybe or balloons behind each other with the icon-party-balloons plural)! th
33320103,like the fa-user but with a tie.can be used in any hierarchy situations hr manager employee customer account manager customer bank account manager account holder etc.).thanks a lot in advance ps yes its awesome
32285790,docker is all the rage right now in the devops world font-awesome needs to have an icon for it.! docker
32272736,simply we are a mountain bike manufacture and we would like to encourage customers riders to join our cycling community team on strava.com and the plugin we use to link up to various social media outlets uses font awesome to congregate icons.! strava
31869699,resources with a in the url are not cached by some proxy caching servers remove the query string and encode the parameters into the urlturn
31859763,needed for travel site could use a nice set of amenities icons
31775257,similar to
31623489,hi guysid love to be able to icon up links to my patreon page patreon and blogs seem to go hand in hand so i imagine therell be a lot of appetite for this icon when patreon is more widely used.heres an example of the icon:! fefbcabedcbbdffcae_bigger
31145650,there should be fonts for all simple geometric shapes there already fonts for square and circle but other like rectangle triangle pentagon hexagon.so please create at least:fa-rectangle fa-rectangle-ofa-triangle fa-triangle-ofa-pentagon fa-pentagon-ofa-hexagon fa-hexagon-ohaving this would greatly improve the ability to use these as graphical legends.thank you
30358690,would like a tunein icon
30046027,hi!i think it would be great if you can add the clapperboard icon in font awesome.it can be used to suggest film direction video production or other issues related to filmmaking.something like this:! photo-video-clapperboard-icon a lot
28947946,pleaseeee
28668885,ditto w issue except change the urls to
28085262,please add the raspberry pi icon
27939731,unicode has a copyright symbol but to my knowledge unicode does not have a copyleft symbol it would be nifty to put copyleft symbols next to my open source projects like the copyright symbol
27754682,itd be awesome to have fonts for an open door and a closed door as this could be used for login/logout if one doesnt want to use the fa-sign-in and fa-sign-out icons
27466421,would be nice to have a unity game engine icon
27466135,now that we have fa-dropbox onedrive was skydrive before would be nice too
27444645,word excel powerpoint outlook and other office icons
27439050,can you please add an icon that represent a friendfor example:similar the fa-users icon but with people instead of this would be very popular icon.facebook have a similar icon at the top of the page in their navigation bar for friend-requests.a massive thank you for all your excellent work
27019737,it would be very useful to have a cookie icon in my cookie message thing required in eu
26792806,would be much usefull to see zodiac signs
26544771,hian icon representing a light bulb would be interesting and needed to illustrate ideas brainstorming lamps feedback and reviewssomething like this do you guys think thank you
26325624,logo illustator files can be download here
26139669,there needs to be a unicorn icon this is the only truth in the world i hope you consider it
25883889,id like to see an icon that represents a coupon or discount code in an ecommerce scenario.just a few examples:! discount
25882017,hello everybody!so theres this really great service that allows to view the d models online and i have a neat portfolio on it that id like to feature on my site.id really appreciate having a font-awesome icon for sketchfab logo.! capture help with that
