issueId,issue_number,url,user,like,dislike,laugh,hooray,confused,heart,body
307838173,2451,https://api.github.com/repos/material-components/material-components-web/issues/2451,deviousasti,1,0,0,0,0,0,ive noticed that every two releases or so there are breaking changes which completely break different parts of the application and im having a bunch of commits simply labeled fix mdc breaking component every time i update mdc doesnt follow semantic versioning so i or build tools cant tell whether this is a bugfix release or a major one until its upgraded and the actual pages are viewed.can this library be used as of now for production or should i wait until a milestone release
306029015,2422,https://api.github.com/repos/material-components/material-components-web/issues/2422,abraham,2,0,0,0,0,0,what mdc web version are you using what browser(s is this bug affecting chrome official build beta bit safari firefox bit what os are you using?macos d what are the steps to reproduce the bug place mdc-text-field in a mdc-menu open menu and select text-field enter a b c with spaces observe that the demo codepen what is the expected behavior?spaces should not be prevented from being entered and the value of the text-field should be a b c what is the actual behavior?entered spaces are ignored and the value of the text-field is abc
305623807,2410,https://api.github.com/repos/material-components/material-components-web/issues/2410,MindSculpt,1,0,0,0,0,0,bugsfollow the template below to ensure the quickest and most accurate response to your issue what mdc web version are you using what browser(s is this bug affecting all what os are you using mac sierra what are the steps to reproduce the bug please write the steps which need to be taken in order to reproduce the bug these steps should be as detailed as possible e.g compile sass with gulp task including material-components-web/material-components-web.scss add mdc basic tabs html reference processed css and add js manual instantiation to page click a tab press state opacity is broken inspecting the element shows the following unprocessed sass var in devtools as an actual class value which is whats causing the reported issue: .mdc-tab.mdc-ripple-upgraded mdc-ripple-fg-opacity opacity mdc-tabs-issue what is the expected behavior tab press state should work for compiled sass as it does here what is the actual behavior press state of tab is solid black any other information you believe would be useful ive tried multiple combinations of rolling back packages and gulp-sass versions to check if it was something on my end but the results are the same setting up a test page with tabs that pulls in the css from a cdn works as expected i can confirm that the pre-compiled css that ships with the mdc package doesnt have this issue and the tabs display as they should there are no errors or other issues during sass compiling
305310856,2399,https://api.github.com/repos/material-components/material-components-web/issues/2399,lynnjepsen,9,5,0,0,4,0,we initially removed this because we were trying to style mdc-select so it used mdc-menu but we discovered that we lost a lot of native functionality with the select element so we will remove mdc-select s dependency on mdc-menu and instead use the native select element
304517052,2386,https://api.github.com/repos/material-components/material-components-web/issues/2386,kfranqueiro,2,0,0,0,0,0,bugs what mdc web version are you using what browser(s is this bug affecting?safari what os are you using?os x not sure if this also affects ios what are the steps to reproduce the bug go to material-components-web.appspot.com/tabs.html in safari click on a tab what is the expected behavior?the ripple/wash on the tab should extend fully to the activated underline what is the actual behavior?there is a gap between the ripple/wash and the activated underline! image any other information you believe would be useful?for some reason the mdc-tab elements are only px in safari whereas theyre px matching the tab bar in other browsers
303932334,2373,https://api.github.com/repos/material-components/material-components-web/issues/2373,dprentiss,3,0,0,0,0,0,what mdc web version are you using what browser(s is this bug affecting?google chrome version official build bit)mozilla x linux x applewebkit khtml like gecko chrome safari what os are you using?linux generic ubuntu smp fri feb utc x x x gnu/linux what are the steps to reproduce the bug?bug occurs when a button element is used to contain the mdc-toolbar__menu-icon in a temporary or persistent drawer.from drawer material components catalog div class=mdc-toolbar mdc-toolbar--fixed div class=mdc-toolbar__row section class=mdc-toolbar__section mdc-toolbar__section--align-start button class=demo-menu material-icons mdc-toolbar__menu-icon>menutemporary drawer
303590990,2366,https://api.github.com/repos/material-components/material-components-web/issues/2366,yguedidi,1,0,0,0,0,0,what mdc web version are you using what browser(s is this bug affecting?all what os are you using?ubuntu what are the steps to reproduce the bug?add the mdc-tab--active class to a tab that is hidden by the tab scroller on load what is the expected behavior?the active tab should be visible the scroller scrolls to the page where the active tab is what is the actual behavior?the scroller doesnt scroll so the active tab is not visible
303304133,2360,https://api.github.com/repos/material-components/material-components-web/issues/2360,daneren2005,1,0,0,0,0,0,what mdc web version are you using what browser(s is this bug affecting?firefox/chrome what are the steps to reproduce the bug?create a custom theme and click inside of a select while the focus is on the select the underline will be themed correctly but the select text will still be using color:rgba instead of the primary colors you selected it shouldnt matter but here is the theme i am applying in case it does: #app mdc-theme-primary af mdc-theme-primary-light caf mdc-theme-primary-dark d mdc-theme-secondary cbc mdc-theme-secondary-light fada mdc-theme-secondary-dark ae;} i am using mdc-vue-adapter but i was able to trace the problem back to material-components-web.min.css so i dont think that should matter the offending line is mdc-select:not(.mdc-select--disabled mdc-select__surface:focus mdc-select__label{color:rgba
302959470,2357,https://api.github.com/repos/material-components/material-components-web/issues/2357,rubenmendoza,2,0,0,0,0,0,add:el.classlist.add(activatedclass);remove:event.target.classlist.add(activatedclass
302903613,2353,https://api.github.com/repos/material-components/material-components-web/issues/2353,williamernest,1,0,0,0,0,0,fixes makes the label work like a standard label if the for attribute is specified clicking the label will focus the corresponding input
302829369,2350,https://api.github.com/repos/material-components/material-components-web/issues/2350,dpraul,1,0,0,0,0,0,js usage of mdc-list in particular in mdc-menu relies on mouseevent.target pointing to an mdc-list-item child-element of the list to correctly get the selected index see the mdc-menu foundation when decorative/positional child-elements of mdc-list-item are used i.e mdc-list-item__graphic mdc-list-item__meta mdc-list-item__text and mdc-list-item__secondary-text they can instead become the target of mouseevent breaking the current selection logic.without creating more complicated selection logic we can disable pointer-events on the child-elements of mdc-list-item ensuring mouseevent.target points to the mdc-list-item element even when child-elements are used.this also ensures ripples on mdc-list-item correctly trigger when checkboxes or other selectable items are used within mdc-list-item__meta or mdc-list-item__graphic .fixes
302437041,2342,https://api.github.com/repos/material-components/material-components-web/issues/2342,patrickrodee,1,0,0,0,0,0,update the select docs section about the full-fidelity component to include a heading about importing required components and a code block showing how to import mdc-list and mdc-menu .the heading should read as follows using mdc-select as a standalone componentthe code block should contain the following lines: scss@import material/mdc-list/mdc-list;@import material/mdc-menu/mdc-menu;@import material/mdc-select/mdc-select; reported in
302010892,2337,https://api.github.com/repos/material-components/material-components-web/issues/2337,3hson,1,0,0,0,0,0,when i click on an element it stays focused styasfocused happens in all browsers is this a normal behavior?how can i change it
299898613,2306,https://api.github.com/repos/material-components/material-components-web/issues/2306,williamernest,0,0,0,0,0,1,fixes added tests and demo to check for regression
299287416,2292,https://api.github.com/repos/material-components/material-components-web/issues/2292,SirAuron,1,0,0,0,0,0,"while setting up a project with csp rules the console keeps telling me that the browser refused to apply inline style because it violates the following content security policy directive unsafe-inline after a little bit of investigation i found out that the function settransformorigin in the textfield component sets the transform origin given a users click location param event evt key settransformorigin,value function settransformorigin(evt var targetclientrect evt.target.getboundingclientrect var evtcoords x evt.clientx y evt.clienty var normalizedx evtcoords.x targetclientrect.left var attributestring transform-origin normalizedx px center this.adapter_.setattr(style attributestring);} applies the transform-origin property by directly setting style attribute thus breaking the csp rule mentioned above.i was wondering if it is possible to change that function and make it csp compliant"
299137545,2288,https://api.github.com/repos/material-components/material-components-web/issues/2288,GilVieira,3,0,0,0,0,0,what mdc web version are you using?..what browser(s is this bug affecting?allwhat os are you using?windowswhat are the steps to reproduce the bug?i would like to put an icon to open a menu in each item in my list but when opening the menu it stays inside the container of the item not being visible the menu options is there a way to make the menu in the list items?! img
299055812,2285,https://api.github.com/repos/material-components/material-components-web/issues/2285,drcampbell,1,0,0,0,0,0,for issue
298914989,2280,https://api.github.com/repos/material-components/material-components-web/issues/2280,jvalst,1,0,0,0,0,0,bugsfollow the template below to ensure the quickest and most accurate response to your issue what mdc web version are you using what browser(s is this bug affecting?think every browser im testing in chrome what os are you using?windows what are the steps to reproduce the bug?see i set the required in the javascript on init the field is highlighted red what is the expected behavior?the highlighting should be set after the textfield has lost focus what is the actual behavior?the textfield has the red highlighting after init any other information you believe would be useful
297629557,2261,https://api.github.com/repos/material-components/material-components-web/issues/2261,aaronhudon,2,0,0,0,0,0,given the rapid change to mdc-web would it be feasible for the documentation site to serve up versioned documentation referring back to a specific version of documentation would help those that are using this package.e.g
297404768,2257,https://api.github.com/repos/material-components/material-components-web/issues/2257,nullsmegh,1,0,0,0,0,0,is there a specific api to add them or it is not supported since ive thoroughly checked the documentation and couldnt find any like having svg icons
297216071,2250,https://api.github.com/repos/material-components/material-components-web/issues/2250,dpraul,1,0,0,0,0,0,what mdc web version are you using?v what browser(s is this bug affecting?chrome bit what os are you using?windows what are the steps to reproduce the bug add mdc-theme-background or any dark value to demos/common.scss run the dev server visit localhost:/tabs.html observe black tab indicator what is the expected behavior?indicator becomes a light color on dark background what is the actual behavior?indicators are hard-coded to use dark colors
296224157,2229,https://api.github.com/repos/material-components/material-components-web/issues/2229,jonhue,0,0,0,4,0,0,expanding on acdvorak i finally had time to implement this feature.its still far from perfect though swiping from the left edge of the screen or the right of used in rtl-mode does not gradually open the drawer like in many android apps instead it opens the drawer after a gesture ended.it does use the same mechanism as the drawer closing gesture it opens the drawer after a gesture completed that had a length of of the drawers width or more to check whether or not a gesture was made with the intention to open the drawer i settled on checking if it started than px away from the edge where the drawer is located.some mechanism that could be implemented as well if you think that this would be beneficial is to check whether a gesture which is currently considered to intend a drawer opening but also scrolled down px or more should not be considered this however could only be checked after a gesture completed.i would love to hear what you think some ideas how we could implement a gradual drawer opening as the gesture happens.(please excuse the changed package files my briefly setup environment caused them to change
296138106,2227,https://api.github.com/repos/material-components/material-components-web/issues/2227,rsouthgate,1,0,0,0,0,0,bug what mdc web version are you using what browser(s is this bug affecting?all what os are you using?mac os what are the steps to reproduce the bug a look at the codepen the underline should be visually aligned vertically but is not
295258249,2213,https://api.github.com/repos/material-components/material-components-web/issues/2213,stolenricecakes,3,0,0,0,0,0,what mdc web version are you using material-components-web version requires material/animation material/auto-init material/base material/button material/card material/checkbox material/chips material/dialog material/drawer material/elevation material/fab material/form-field material/grid-list material/icon-toggle material/layout-grid material/line-ripple material/linear-progress material/list material/menu material/radio material/ripple material/rtl material/select material/selection-control material/slider material/snackbar material/switch material/tabs material/textfield material/theme material/toolbar material/typography what browser(s is this bug affecting?n/a sass build error what os are you using?red hat enterprise linux workstation release maipo what are the steps to reproduce the bug npm install save material-components-web echo e mdc-theme-primary n@import material-components-web/material-components-web.scss test.scss sass i node_modules test.scss material-components-web.cssproduces the following stack trace error base-level rules cannot contain the parent-selector-referencing character on line of shared/bonus/node_modules/@material/checkbox/_mixins.scss in mdc-checkbox-container-colors from line of shared/bonus/node_modules/@material/checkbox/mdc-checkbox.scss from line of shared/bonus/node_modules/material-components-web/material-components-web.scss from line of test.scss use trace for backtrace what is the expected behavior?should produce a css file from the sass with custom primary color what is the actual behavior?produces sass error and no css file is created any other information you believe would be useful
295079135,2209,https://api.github.com/repos/material-components/material-components-web/issues/2209,KayvandenHeuvel,1,0,0,0,0,0,what mdc web version are you using?v what browser(s is this bug affecting?tested in chrome firefox edge what os are you using?windows what are the steps to reproduce the bug?go to the following pen set an initial selected item but the label wont update edit:we also tested it with an option to reset the mdc-select according to the package description we should do the following the index of the currently selected option set to if no option is currently selected changing this property will update the select element.to reproduce this bug we created the following pen what is the expected behavior?we expected the label would float above the selected text what is the actual behavior?it doesnt float any other information you believe would be useful
294784033,2196,https://api.github.com/repos/material-components/material-components-web/issues/2196,j-o-d-o,6,0,0,0,0,2,so this might come off as whining but would it be possible to add a little bit more information to the prs especially when it is about breaking changes like whats the reasoning are there more to come in the future that are similar etc just as an example the latest removing of the cssonly select the pr message is remove css only version of select.just a little more information like kfranqueiro added later in the discussion as a response would be nice to have
294322912,2183,https://api.github.com/repos/material-components/material-components-web/issues/2183,piotr-cz,1,0,0,0,0,0,snackbar doesnt close when any element on page receives focus event while snackbar is opened and snackbar has empty action text.fixes steps to reproduce go to delete action text value click on show press shift-tab to focus some element on the page like action text input element)snackbar should close but it doesnt
294103557,2182,https://api.github.com/repos/material-components/material-components-web/issues/2182,RobertSmits,1,0,0,0,0,0,there exists a problem in the mdcselect that when placed within a parent element with the transform css property the menu gets positioned wrongly.in this pen i used a select inside a dialog but the dialog can be anything with the transform property.the issue here is that the menu has position fixed and gets calculated relative to the viewport.but a fixed element gets positioned relative to the viewport or for some absurd reason relative to the nearest parent with a transform set to it
293991692,2176,https://api.github.com/repos/material-components/material-components-web/issues/2176,lynnjepsen,1,0,0,0,0,0,match the outlined variant in text field update select to use notched outline depends on
