issueId,body
314289000,signal has been subverted warning do not use it anymore it is not secure is forcing an update in order to continue to use it even the apk version will stop working until end user is forced to update to the newest version of signal problem is newest version of signal has gotten rid of the passphrase in favor of forcing everyone to use a fingerprint for the screenlock now no one is able to set their own passwords anymore why this change stranger still there is now suddenly a mysterious retroactive flip-flop akin to the mandela effect whereby now the developer of signal wants us all to believe that it has always been the case that signal never offered true end to end encryption at rest and that the passphrase for the signal app was never anything more than a useless screenlock when other users pointed out the blatant inconsistency in this regard the developer promptly closed and then locked the topic/issue at hand however recall that not long ago signal was praised by many as the only im app that offers true end to end encryption at rest quote the intercept article/review of signal app in relevant part:finally online backups are a gaping hole in the security of whatsapp messages end-to-end encryption only refers to how messages are encrypted when theyre sent over the internet not while theyre stored on your phone once messages are on your phone they rely on your phones built-in encryption to keep them safe which is why its important to use a strong passcode if you choose to back up your phone to the cloud such as to your google account if youre an android user or your icloud account if youre an iphone user then youre handing the content of your messages to your backup service provider.by default whatsapp stores its messages in a way that allows them to be backed up to the cloud by ios or android.if you back up your phone to your google or icloud account signal doesnt include any of your messages in this backup whatsapps gaping backup issue simply doesnt exist with signal and theres no risk of accidentally handing over your private messages to any third-party company.stranger still there is now suddenly a mysterious retroactive flip-flop akin to the mandela effect whereby now the developer of signal wants us all to believe that it has always been the case that signal never offered true end to end encryption at rest and that the passphrase for the signal app was never anything more than a useless screenlock when other users pointed out the blatant inconsistency in this regard the developer promptly closed and then locked the topic/issue at hand before the change we had this official faq->in relevant part:the first time you run signal it will ask you to create a passphrase this passphrase will be used to encrypt all of signals secret information including the keys used to encrypt your text messages the security of your messages depends on the strength of this passphrase so make it good signal can be configured to cache this passphrase in memory for as long as its running or for a specific length of time so you wont need to be constantly re-entering it in order to access or send messages this passphrase cannot be recovered if it is lost.andall text messages are encrypted with your passphrase before being stored this encryption includes the bodies of the text messages themselves under the secure storage section....now after the change fingerprints will be forced to be used for all security in place of the passphrase they have entirely removed the ability to set a custom password or even to use a custom passphrase that is independent of the underlining phone os security credentials i refuse to believe the developer of signal is not aware of the fact that using fingerprints as opposed to passwords gives up the constitutional rights and the fifth amendment rights say boycott signal i say signal has been subverted to the dark side i say signal is cia i call bs
312081058,first time contributor checklist x i have read how to contribute to this project x i have signed the contributor license agreement contributor checklist x i am following the code style guidelines x i have tested my contribution on these devices avd android avd android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax descriptionfixes sharing uris betweens apps requires the use of a fileprovider when targeting api level the auto-update routine for devices without play store currently tries to share the uri of the downloaded apk with the installer without using a fileprovider hence it just crashes this change extends the existing fileprovider to serve files from external-files-dir and lets the update routine use it
311898297,x i have searched open and closed issues for duplicates x i am submitting a bug report for existing functionality that does not work as intended x i have read x this isnt a feature request or a discussion topic bug descriptionthis is a ux bug related to from but not identical there is a working pr from specifically for last rebased a year ago steps to reproduce try to send message to group and make sure sending fails tap the message to enter what i call resend view tap the send again button for a few group members. actual result as far as i can verify the message is resent only to the group members for which the button is tapped this what makes it different from back then the message was resent the the whole group every time a resend button is tapped since the messages is marked successful after the first resend after leaving the resend view i cannot enter the view again. expected result there should be a button send again to whole group which just does the right thing i.e send to members for which the message failed currently its possible to resend only to specific members but this is not an intended feature moreover the message should not be marked successful as soon as it is resent successfully to only one member device info device htc android version signal version link to debug logi refuse this would bother my friends in the group further
311489129,this is a mostly-completed pr for implementing the remaining functionality for quoted replies.the bulk of the ui work has been finished but the remaining tasks are: demo video x database migration x hide reply-to in sms conversations x prevent replying to unsent/failed messages x add play icon overlay to video thumbnails x possible improvements to the existing layouts x possible improvements to queries such as the method used to find the position of the quoted message in the conversation) test devices android api android api android api oneplus one android
310611823,its time for some spring cleaningas more people join the signal team and our android development efforts continue to accelerate it is increasingly important to organize incoming issues we rely on high-quality bug reports in order to triage prioritize diagnose and fix the problems that users discover were excited about the enhancements that have been added to signal recently and we want that momentum to continue.however the sheer volume of legacy issues combined with submissions that completely ignore the provided issue template has created a situation where there are currently more than open tickets most of these issues have been inactive for several years and they reference versions of signal that are no longer available many open issues are essentially ad-hoc discussion threads or feature requests that are a better fit for the community forum perhaps most importantly many of these issues lack debug logs descriptions and the steps that would be necessary to understand and reproduce the reported behavior a new beginningwe need to get to a point where we can effectively track actual issues in the github repository were aware of the features that users want and were working hard on them every day community involvement plays a large role in our development and planning process and we closely follow the forums and other feedback channels.we are taking the following steps in order to turn this repository into a functional issue tracker for bug reports the issue template has been updated to indicate that github issues should only be used to track existing bugs in signal if you feel like you are unable to make an idea fit within the confines of the template that might be a sign that you are about to submit something that isnt a bug if you disagree with the way that a feature is working but its working thats not a bug if you have a suggestion for a new feature thats also not a bug the community forum is available for all non-bug submissions and discussions this feedback is highly valuable but our github issue tracker is not the right venue for questions comments or feature requests we will routinely close issues that ignore or delete the issue template legacy issues that are more than one month old will be closed by an automated process as part of this cleanup effort out with the old in with the new and improvedusers are welcome to re-submit bug reports that follow the updated issue template and that still affect the current release of signal by re-submitting valid issues with up-to-date reproduction steps and debug logs that were produced by a recent version of signal the developers will be better equipped to solve any underlying problems please include the legacy issue id in your new submission if there is important context available in the old thread.we need the community to help us with this step and we sincerely appreciate your participation in this cleanup effort.many of you have been asking for this for a long time we believe that these actions will improve the development cycle and make the process easier to follow for everyone involved we apologize in advance for the flood of email notifications but the pain is temporary and a brighter future awaits
308182935,first time contributor checklist x i have read how to contribute to this project x i have signed the contributor license agreement contributor checklist x i am following the code style guidelines x i have tested my contribution on these devices motorola moto x ghost android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax descriptionthis adds a button to flip the camera from front to rear in video calls in the same fashion as other video call apps have it and as signal already has it in its take-and-send-a-photo functionality my change also reuses the same icon from that functionality).this is a highly requested feature see and its many duplicates i took the time to implement it for my mother and my friends until now we had a bad time when trying to show things to each other with signal because turning the phone around to film with the front camera means you can no longer see what youre filming.i have tested it between my moto x devices seems to work quite well.there are two possible improvements that i would like to discuss the feature works fine without them but it would be nice to figure out if theres a better way the video preview on the senders side his horizontally flipped when using the back camera this is a minor ux annoyance please let me know how i can flip it its the right way around on the receivers side in peerconnectionwrapper.java i create an additional videocapturer videosource and videotrack for the rear camera in addition to the corresponding triple of those for the front camera this is because i am not sure whether i can swap the underlying hardware device of a videocapturer at runtime in which case one triple might be sufficient note that as expected only one triple is recording at any given time
306276482,contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices avd nexus x android sony xperia u android cyanogenmod x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax descriptionfixes all changes only affect android versions jelly bean sdk visibly android look like before.this pr reintroduces the status bar transparent and shows/hides action and status bar on tap in the media preview for videos the visibility of the bars is synchronized with the video controls.i intentionally dont hide the navigation bar immersive mode because this change would clash with the video controls the video controls are then partly hidden behind the navigation bar and its hard/hacky to detect the height of the navigation bar to correctly react to its size but the necessary flags for hiding navigation bar and immersive more can easily be added to the code of this pr screenshots! bildschirmfoto von von
304205953,this may be flogging a dead horse moxie himself closed several of these issues with what i suspect was a growing sense of aggravation i once again request that signal be added to f-droid.i also feel reopening the dialogue a year later has real value moxie is correct in stating that a download from play is easier than the harrowing process of enabling third party repos in android this request is for more security minded users and establishes a post google path forward moxie outlined a very reasonable list of requests for f-droid and his sentiments on the security of the platform were well founded f-droid now allows to distribute a developer-signed version of the app if the build is reproducable by their build server and f-droid now allows installation of apps without enabling third-party support fdroid allows opt-in bug reporting f-droid receives annual security audits from neutral partners and publishes the results moxie was kind enough to provide in but as the danger zone implies this is textbook sub-optimal distribution no better than google play why we need signal in fdroid google has been a member of the prism program for years the fact that it joined the program at all is more than enough reason to reassess it as the sole provider of signal arab spring events have proven the big google facebook twitter all go predictably dark by relying solely on google signal cannot be quickly deployed in such emergencies where it would do the most good
302212834,please add the server status on the homepage somehow visible if you have just one server because you dont want a federated network fine but manage it.this is the exact reason why people are arguing for the federated network and not for a centralized server.and no information anywhere from official is also really really bad
302199433,this is a bug report template by following the instructions below and filling out the sections with your information you will help the developers to get all the necessary data to fix your issue.you can also preview your report before submitting it you may remove sections that arent relevant to your particular case.before we begin please note that this tracker is only for issues not questions or comments.if you are looking for support please see our support center instead email support@whispersystems.orglets begin with a checklist replace the empty checkboxes below with checked ones x accordingly i have x searched open and closed issues for duplicates x read bug descriptionnobody i speak to can send messages on signal all android users in australia steps to reproducetry to send message throws an error screenshots! screenshot device infomultiple different android phones different android versions link to debug log
294788194,you can remove this first section if you have contributed before first time contributor checklist replace the empty checkboxes below with checked ones x accordingly x i have signed the contributor license agreement x i have read how to contribute to this project contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices nextbit robin lineage os android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax descriptionas of issue supports sharing multiple images/files from the select dialog from the quick attachment menu and by sharing multiple files from other app
293549652,first time contributor checklist x i have read how to contribute to this project x i have signed the contributor license agreement contributor checklist x i am following the code style guidelines x i have tested my contribution on these devices oneplus android virtual device nexus x android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax descriptionadd an encrypted full media mms sms group chats backup import/export to signalwith the current plaintext backup mechanism only backups of plaintext messages are possible.this change adds the functionality to export and import a password-based-encrypted full backup of your signal app-data the user can choose a password for this encrypted backup.this will fix many open issues like and and resolve the discusson on limitation:the functionality for importing a backup is limited to a clean app right after the installation you can choose import instead of registration.the company i work for bevuta it gmbh gave me the task to code this if you have any questions regarding the code or want it to be changed in some way let me know so i can implement/change it the way you want.screenshots:! screenshot
285330154,i have x searched open and closed issues for duplicates x read bug descriptionthere are a couple of other issues and whispersystems/signal-ios about this problem one of them has been closed and the other two couldve been filed in a more structured way so im opening this one hoping we can move this conversation forward in a constructive way.the problem is that google app engine blocks connection from iran and this renders the anti censorship feature of signal useless for iranian people this is important now as the authorities are trying to shut down all the secure messaging platforms following the uprising and economical protests additionally telegram the main social media and messaging app for iranian people has been blocked recently and this gives us a golden chance to help people adopt signal all it takes is to make sure all the iranian numbers are being routed through a meek server that is not google.we at tor have tested both azure and amazon and they work perfectly fine i assume this is gonna be the same with other major cdns as well steps to reproduce try to connect to signal servers from an iranian ip address actual result connection fails due to censorship. expected result ows needs to either switch to or add new meek servers on a platform that isnt google app engine and signal should automatically enable censorship circumvention feature for iranian phone numbers device info replace the examples with your info device any device android version any device both anodrid and ioshere are some additional info for the curious mind and help us to enable and empower millions of vulnerable people to communicate securely with making this change
274787144,this is a bug report template by following the instructions below and filling out the sections with your information you will help the developers to get all the necessary data to fix your issue.you can also preview your report before submitting it you may remove sections that arent relevant to your particular case.before we begin please note that this tracker is only for issues not questions or comments.if you are looking for support please see our support center instead email support@whispersystems.orglets begin with a checklist replace the empty checkboxes below with checked ones x accordingly i have x searched open and closed issues for duplicates x read bug descriptionwhen i try to share from an another app i cannot share to a group when its not listed in the recent chat history the recent chats only contains items which is a mixture of contacts and groups when i scroll down to the contacts there are no groups also searching for the group did not find it steps to reproduce open an other app select share with signal try to share to a group not listed in the recent chats. actual result unable to find the group. expected result should be able to select the group i guess the best solution would be that the group is listed in the contact list which seems to be tracked here screenshots you can drag and drop images below device info replace the examples with your info device samsung sm-gf android version signal version link to debug log immediately after the bug has happened capture a debug log via signals advanced settings and paste the link below
265553615,i have x searched open and closed issues for duplicates x read bug descriptionsince the latest update i cannot export all media of a converstaion anymore in earlier versions this was possible but now i would have to save each and every photo and video by hand.since the plaintext export also does not contain media i cannot comfortably back them up steps to reproduce open a conversation in signal in the dot menu choose all media actual result there is no button save all expected result there should be a button save all that saves all photos videos etc to disk device info android version signal version
263032801,this is a bug report template by following the instructions below and filling out the sections with your information you will help the developers to get all the necessary data to fix your issue.you can also preview your report before submitting it you may remove sections that arent relevant to your particular case.before we begin please note that this tracker is only for issues not questions or comments.if you are looking for support please see our support center instead email support@whispersystems.orglets begin with a checklist replace the empty checkboxes below with checked ones x accordingly i have x searched open and closed issues for duplicates x read feature request descriptionit would be nice to have an option for specific conversations person or group conversation to override the global allow-read-status-option
256539796,contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices gt-i galaxy siii lineageos android nexus api emulator android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax x i have made the choice whether i want the bithub reward or not by omitting or adding the word freebie in the commit message of my first commit descriptionthis pr addresses a part of searching a text within a conversation so the use case you have sent me your address some time ago and i dont want to scroll through the whole chat history. is addressed but the case someone has sent me that address i dont remember in which conversation. is not.iterating through all messages is not a very fast solution but still better than manual searching thats why only the loaded part of the conversation messages by default is searched to get a fast feedback whether the information youre looking for is in the conversation or not if no match is found the user can decide to load the whole conversation and search again if you dont think that the user experience with this patch is good enough im fine if you dont want to merge this pr but i considered this patch quite useful during the last month so i wanted to share it
255760252,as the title says if i dont want to share my profile with a group there is no way to just hide the message that suggest doing so there should be a way to change idea later and share the profile but that bar is annoying.an indicator to know if the profile is shared or not is also missing.not sure if this also happens in conversations with people not in the contacts list
252193631,you can remove this first section if you have contributed before first time contributor checklist replace the empty checkboxes below with checked ones x accordingly x i have read how to contribute to this project x i have signed the contributor license agreement contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices nexus x android x my contribution is fully baked and ready to be merged as is i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax x i have made the choice whether i want the bithub reward or not by omitting or adding the word freebie in the commit message of my first commit descriptionthis is proposal fix for and possibly othersive started solving this based on the proposal is based on oss android sms-mms sources such as this: android smsmms retrievetransaction.java#l
228417611,contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices sony xperia u android cyanogenmod avd nexus x android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax x i have made the choice whether i want the bithub reward or not by omitting or adding the word freebie in the commit message of my first commit descriptionplease read the commit messages to see which changes i applied.the following problems remain raise offscreen page limit of the viewpager to enable a smoother paging experience by default the viewed page plus one page to the right and one to the left is instantiated offscreen page limit if you use a slow phone and swipe swiftly you will reach a page whose media are not yet instantiated you will see a black page which will display media with some latency we can try to solve this issue by raising the offscreen page limit to in worst case you are still using a slow phone and gifs are now instantiated animated i observed that the animations get slow in this situation this could be solved by stopping gif animations when gifs are offscreen if you want this behaviour i will implement it do we want to be able to switch pages when an image is zoomed in i implemented this feature in but decided to keep it out of this pr to keep the diff low on android versions prior to marshmallow no video thumbnails are created in media preview when swiping to a video the placeholder will be shown it has to be tapped to start video playback to make this clear we should show the play overlay above the placeholder this should go in a separate pr too the video thumbnails maybe should have the same size as the video and dont fill the whole screen.sadly im not able to test this contribution with the platforms that use the old video player which are android versions downwards see i would be happy if someone tested this pr using such a device fixes supersedes
224705822,sometimes there is the need for sending an image as-is without further compression/scaling as now signal supports big and arbitrary attachment please leave images alone when sending them as files and not from the gallery.the workaround now is renaming the file but its rather clunky on android
222205423,"hello,it would be nice to be able to export all media from all conversations.this is especially useful when moving media from the phone to a computer or when signal has to be reinstalled for whatever reason at the moment i have to go through all my conversations one by one i do not need an encrypted backup nor do i want to reimport the exported media"
217681618,this is a bug report template by following the instructions below and filling out the sections with your information you will help the developers to get all the necessary data to fix your issue.you can also preview your report before submitting it you may remove sections that arent relevant to your particular case.before we begin please note that this tracker is only for issues not questions or comments.if you are looking for support please see our support center instead email support@whispersystems.orglets begin with a checklist replace the empty checkboxes below with checked ones x accordingly i have x searched open and closed issues for duplicates x read things should be improved imho to make voice messaging as enjoyable as with similar popular messaging services the voice messages lengths should be displayed next to the them i always listen to short voice messages even if i dont have much time because i see it wont take long with longer voice messages i usually dedicate some time in my day to listen to them later but one has to know how long the message is going to be before playing it back another argument is that when receiving more voice messages than fit on the screen and listening to them one-by-one its easy to loose your current position in the messages if they cant be distinguished from each other currently its only the timestamp that distinguishes them often displaying the same time for multiple messages because they were sent in the same minute or a very similar time with only a minute difference which makes it easy to loose your current position a competing messenger solves the issue of indistinguishable voice messages with sound graphs rotation should be locked when recording starts currently accidentally tilting your phone while recording rotates the screen and stops the recording this is especially annoying since voice messaging is mostly used in situations where one cant type well e.g when walking on the street eyes on the road instead of looking at the phone in this position one doesnt pay much attention to how one is holding the phone because one is concentrating on the surroundings resulting in accidental tilting that aborts the recording recording voice messages without an active internet connection is a pain for example on train rides or on vacation once a voice message is recorded it cant be played back until it has been delivered to the server re-listening to what one has just said to avoid repeating oneself is impossible until the internet connection is reestablished instead of replacing the play button with a spinner i mean the android view to indicate the message is being sent thus making it unplayable just display a animation like with text messages i am unsure if this is already implemented and just doesnt work for me but holding your phone to your ear or otherwise blocking the proximity sensor doesnt switch audio playback to the earpiece it works with competing messengers though.to conclude a word of compliment it seems like when sending multiple voice messages with no internet connection then reconnecting again sends the messages in the order they were recorded some competing messengers do not care to save the order usually resulting in the smallest/shortest voice message being sent first and so on resulting in a weird order that confuses the receiver
217016570,this one is simple currently we have different conversation colors this seems somewhat limited for a modern app anybody familiar with textras extensive color picker knows what im talking about textra or more colors would be nice a good way to determine a maximum number of colors is if they start becoming too indistinct from one another this is especially useful as signal gains more users and our contact lists grow
215176664,i have x searched open and closed issues for duplicates x read bug descriptionwhen a phone is in do not disturb mode calls still produce ringing steps to reproduce enable do not disturb mode let someone call you. actual result hear the call. expected result phone is silent ideally signal also respects repeated calls policy when several consecutive calls get through do not disturb device info device xiaomi mi android version signal version link to debug log
214291315,this is a bug report template by following the instructions below and filling out the sections with your information you will help the developers to get all the necessary data to fix your issue.you can also preview your report before submitting it you may remove sections that arent relevant to your particular case.before we begin please note that this tracker is only for issues not questions or comments.if you are looking for support please see our support center instead email support@whispersystems.orglets begin with a checklist replace the empty checkboxes below with checked ones x accordingly i have x searched open and closed issues for duplicates x read bug descriptionrecipients who are registered for signal may not be able to receive secure signal messages due to reasons such as temporary unavailability of internet access e.g prepay plans with hard data caps otherwise intermittent data connectivity permanent unavailability having uninstalled signal without first unregisteringneither of these are apparent to the sender and sending a signal message results in the message sitting on the server for some undefined length of time the sender does not get notified that while their message has been sent to the server it has not been delivered to the recipient leading to frustration once the fact is discovered etc the status is available in conversation ui in the form of one tick vs two ticks but this requires the sender to explicitly check back in the conversation ui.it would improve the user experience if a signal message that was sent but not delivered after some timeout minutes triggered a lack of delivery notification on the senders phone along the lines of your secure message to yyy could not be delivered after n minutes would you like to resend via insecure sms this way it is up to the user to explicitly fall back to the less secure protocol.(this notification proposal is orthogonal to but complementary to the ability of signal to better remember the per-contact preference of transport channel suggested in etc it would also serve as an easier to implement and more secure alternative to automatically falling back to sms as suggested in
209762523,this is a bug report template by following the instructions below and filling out the sections with your information you will help the developers to get all the necessary data to fix your issue.you can also preview your report before submitting it you may remove sections that arent relevant to your particular case.before we begin please note that this tracker is only for issues not questions or comments.if you are looking for support please see our support center instead email support@whispersystems.orglets begin with a checklist replace the empty checkboxes below with checked ones x accordingly i have x searched open and closed issues for duplicates x read f-droid repo signed by whispersystemsplease add an f-droid repo so people without google play store could have signal updated on a regular basis i totally understand and partly agree with moxie s critcism of f-droid security however one can address those issues by creating his own f-droid repo and sign it with his own key.projects that did so include guardian project information on how this can be done can be found here why this is importantrecently a very important change has been made it is now possible to use signal without gapps and that also means that many new signal users have to download the signal apk off third party services like apkpure which is insecure and makes it impossible to update in a timely manner which contradicts fundamental believes shared by whispersystems team in general and moxie in particular
209351234,i have x searched open and closed issues for duplicates x read is difficult to point the camera at something other than oneself during a video call using the front camera because it is hard to get oneself out of the way while seeing the screen it would be helpful to be able to switch between the front and back camera in the call to make it easier to show ones surroundings
207911055,depending on the peers public key this will show the verified animation when clicking verify safety number if that contact has been verified using qr code it can not be set arbitrarily by the user if the peer changes their key it will no longer show as verified freebie contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices nexus p android nexus s android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax x i have made the choice whether i want the bithub reward or not by omitting or adding the word freebie in the commit message of my first commit----------this will make the manual verification persistent in the sense that a user can later go back and check whether a user has been verified or not i did a similar commit earlier and i got rejected but that was a way less elegant solution with a lot more trust in the technical competence of the user involved if the impact to the source code is acceptable this will add to the user experience without subtracting
206196463,you can remove this first section if you have contributed before first time contributor checklist replace the empty checkboxes below with checked ones x accordingly x i have read how to contribute to this project x i have signed the contributor license agreement contributor checklist replace the empty checkboxes below with checked ones x accordingly x i am following the code style guidelines x i have tested my contribution on these devices nexus android virtual device nexus x android x my contribution is fully baked and ready to be merged as is x i ensure that all the open issues my contribution fixes are mentioned in the commit message of my first commit using the fixes syntax x i have made the choice whether i want the bithub reward or not by omitting or adding the word freebie in the commit message of my first commit descriptionfixes screenshot
